ID,assignment,x1,x2
257,5,-0.721960311306798,3.5488881799132903
258,3,-1.7637114548664201,5.99984217227236
259,3,-3.08977948697727,5.52686989310632
260,1,-1.5319754107219,4.31636861120749
261,4,-1.36700789018421,4.65450289429495
262,3,0.42431711264068606,5.28596342078799
263,1,-0.8773620841035742,4.35219375343414
264,4,-2.41061082428011,5.12331598568983
265,4,-0.10735513465759,1.78348821257256
266,4,-1.6947507030319,2.80278775436822
267,1,-1.22978431044273,3.6871691361128396
268,3,-1.68431665304095,5.839832981807519
269,4,-2.51095871245938,5.35812698876196
270,5,0.5320315870839221,4.11999335046012
271,3,-0.017216351604662,3.55747125656093
272,1,-0.15562207012189802,5.21233509392446
273,1,0.09757703182600999,5.78157229477796
274,5,-0.193630555227401,5.050354457077219
275,1,-1.80754794288486,3.5715707403916
276,5,-1.15684849012422,5.644207391062349
277,2,-0.479989509760541,5.96152666858207
278,5,-0.202400750442111,4.79018074921345
279,1,-1.77326164233199,3.7078172327442402
280,3,-1.9994449378840402,5.28826551962823
281,2,-1.36979915935242,4.47422150088478
282,4,0.36168055456729703,4.54253612971022
283,4,-2.2850639567424,4.02333584143759
284,2,-2.32697528437565,3.07841576800332
285,3,-1.9740404012353399,3.2565418267449098
286,3,1.30096578751118,4.80626254464985
287,1,-0.734227477189221,4.51898507553575
288,3,-1.6947796692414099,6.241128421561201
289,2,-0.524033416388354,5.32938636728871
290,3,-2.0621243356503998,5.73771996049724
291,2,-1.5521969936838897,4.37490648635395
292,2,-3.47912454669425,5.12105815161763
293,5,-1.91091984074046,5.24580256789646
294,1,-2.71598677505419,4.7832877760155705
295,1,-0.05099061703558099,6.592298654673411
296,1,-0.867758875321875,6.52127714292289
297,3,-1.5240503381582498,3.2537850659179197
298,2,-3.4721923637831607,2.84354198792498
299,5,-2.30161695103381,5.757769778705679
300,3,-1.5987634319213402,4.60984249568404
301,5,-1.6453680247393998,4.05180046286672
302,4,-1.65668493010673,5.32553901597245
303,4,-2.16859077083232,5.977779159772901
304,3,-1.84307160823749,5.47098605107876
305,1,-1.73112995430293,6.201914094580519
306,3,-1.23953784586832,5.128435326893469
307,2,-0.850473195032783,6.39747727808519
308,4,-0.881794580380689,4.492122729688139
309,3,-1.01215314928913,7.17260964731428
310,4,-0.600485001331254,4.20487541515208
311,1,-0.564325774741728,6.32024474664843
312,1,0.8288871999304959,5.43348115906863
313,1,-0.45242616134929997,4.55777354822597
314,3,-0.467845869282667,3.10379037546787
315,5,-0.05344378473177,3.2626034034321294
316,4,-0.010446615996718001,5.37204461840824
317,5,-2.28426794467386,4.19223656688163
318,4,-0.874971234400022,7.03736142497862
319,4,-0.75288840429686,5.642866901268519
320,5,0.049968161825752,5.6033079711197304
321,1,-0.396200395795648,5.4745747515356
322,2,-0.49823936420857506,5.295416083600389
323,3,-0.92853747017934,4.79181682944722
324,2,-0.329538764991483,3.71047591582611
325,1,-2.50607719945981,5.4280616295602595
326,4,-1.56702681184358,7.68586063878276
327,2,-0.814308190851953,3.8384821602904804
328,3,-0.911989373703269,6.54153252116307
329,4,-1.64260313839428,3.81804966766805
330,4,-0.184011182223561,6.069212624324679
331,4,-0.9464742566291461,3.19053961324264
332,3,-1.3231692280021001,5.81842665213848
333,3,-1.35541288973175,3.64088951731989
334,5,-0.8275231869798639,5.5154791685482
335,3,0.8565223233566379,5.766952468919199
336,1,-3.1665495932173298,4.52760682995592
337,4,-1.5967760167240501,5.137118346011429
338,5,-1.5552039319053101,5.92416174351972
339,3,-1.13617020185524,4.8168115142784504
340,5,-1.28087774633087,4.98937580523037
341,1,-1.21422969903798,4.89585695011132
342,2,-2.47473503332862,2.8446562351664597
343,1,-1.2437889033104,5.0527799755712905
344,4,-0.698666102684614,3.63727846856538
345,4,-1.9852180502035202,3.0791761551090495
346,4,-0.744033017493876,6.69226375236776
347,4,-1.91562253486633,3.1030325736186497
348,5,-0.9847102341017919,6.60945442718857
349,3,-1.3496475864146498,4.61295602097445
350,5,0.302572321399231,4.28604910064252
351,1,-1.30772930352981,3.58482221491155
352,4,0.29621611793965696,7.12754468549422
353,1,0.352205469071831,6.091335370516259
354,1,-1.5937261617798701,6.249953547281639
355,1,-1.6059146995757902,4.88637200894591
356,4,-1.05340400179444,3.7187206639676202
357,3,-2.19520342086972,6.20554443382621
358,5,-2.69351429180574,6.28578201158916
359,1,-1.94794260218878,3.1347801214811497
360,4,0.165180137607066,5.9994986330575895
361,5,-1.0833491074783,4.70336107131308
362,4,-1.45653541163176,5.104210469977651
363,5,-0.5765360532268871,3.7753501253743194
364,2,-0.588017004899618,5.51801467728657
365,1,-1.53412902704528,6.210982221539379
366,3,-1.29243358031655,5.24423799147283
367,3,-1.94792046949947,5.4096135531588105
368,2,1.1536026583827599,3.83118764541452
369,1,0.339341698522743,5.594715222586499
370,2,-1.2871542294056102,5.8206645275074
371,4,0.625966071461335,4.00870197455699
372,1,-0.458505352214589,3.11199751523471
373,4,-0.609467760824718,4.738550002014129
374,4,-1.5218258112724798,5.11671914699009
375,2,-2.5856929971933598,3.9530260110543103
376,2,-0.7031235408453239,4.37928520111207
377,1,-0.387364513793495,4.6937635466392305
378,1,-1.0730511424057099,5.03300489004458
379,4,-0.613153313242042,6.4678949314702
380,1,-1.00116587065521,5.27907183231397
381,2,-1.3553988237312902,5.50540886522138
382,2,-0.5902194151538871,3.50993557848941
383,4,-1.7964602407789698,5.714308722454191
384,3,-1.4967032888655,4.970907979537
385,4,-1.07385067270382,6.234903503893269
386,3,-0.5439648302442961,4.98463728424665
387,1,-2.19547279336088,4.4492297645953895
388,4,-1.48416420902857,5.35932519271115
389,2,-1.30636004524389,6.05798773576419
390,4,-3.5132223862242595,5.4739704149279405
391,4,-1.32087235911186,5.675252752792269
392,4,-1.9569077610192298,6.0544372701113
393,4,-1.41031083947202,5.0304954872298895
394,2,-1.9313900439178002,5.08600071665578
395,4,-0.158309279150984,2.719592040533
396,4,-1.0587078533410101,5.94847343334036
397,3,-0.4051152823336429,4.0265247654521295
398,1,-0.598677245804187,5.19341055797035
399,5,-0.58350582529232,6.42744473649982
400,1,-1.18914770411553,5.5200844715000095
401,5,-2.7102850939140497,6.29511590977487
402,2,-3.19760381446038,5.21682967877372
403,1,-1.96171180969966,5.417687717120769
404,3,-2.61350210109486,4.4643961204933795
405,3,-0.295881654934081,4.41270501208375
406,2,-2.62636066211326,4.53144930665725
407,2,-2.43206756152358,5.975806929922579
408,4,-2.40251508979101,5.85577289591472
409,3,-0.836730787415071,2.9832975870459504
410,2,-2.0287152772774397,6.06242820937334
411,3,-1.8938519824170699,2.48850741237452
412,3,0.77478112164987,4.71161780240592
413,2,-0.6506906894249289,6.00748863321196
414,2,-0.296428172695107,6.343544819289451
415,1,-1.46121552910427,6.25983450562129
416,4,-0.212624746547192,6.03151290526953
417,5,-1.09343917793391,3.29821724987351
418,2,-2.63933629566757,5.548544542007231
419,3,-1.4388417304513201,5.19696683366336
420,5,-1.30869147762001,5.26316564416641
421,1,-1.6409748516962201,3.93242905167593
422,1,-0.10802997754872501,6.61580497675254
423,5,0.21422452067211398,4.406010929579749
424,5,-2.67386238532793,4.02962161086597
425,1,0.058367068657842,5.93041922901211
426,4,-1.04684319739335,6.252065552364041
427,4,-0.975964716128934,6.490370257204809
428,1,-0.323106972608294,5.847186978198541
429,4,-1.63407129967066,4.605632657491269
430,5,-3.5576354015713703,4.5331304580026295
431,3,-0.466409024546264,6.3463116134675
432,1,-1.85962547494225,5.910946069510599
433,5,-1.7230326918069898,4.35480344353191
434,4,-1.59161328202712,3.91948585066265
435,4,-1.6027099555618998,4.62387060272036
436,1,-2.17788339091939,5.74349944677596
437,2,-2.89368225415554,3.5734840903394
438,5,-1.81832731160798,4.32482854561982
439,4,-0.568673257272792,4.88877465776722
440,5,-0.32515454580900605,3.9209565849602996
441,3,0.121433353031523,5.19510358246941
442,2,-0.653743193272654,5.0964861679446205
443,4,-2.49838057910321,5.315785174884639
444,3,-1.8100049289959899,4.23369592836004
445,1,0.278225370645859,4.38389336741852
446,5,-1.5838922035612,5.71148899754059
447,5,-1.7747726557139798,6.03525880162056
448,5,-0.7595745273075992,2.8205123315105
449,3,-2.30539771217919,5.130506990642231
450,5,-2.35415869966824,5.18239699131378
451,3,-1.79421629224783,4.60961512445849
452,4,-0.376544980689686,5.00017340814522
453,1,-1.50980578604323,3.7852237392910295
454,5,-2.02576517689136,4.92683878456583
455,1,-2.35863303081743,5.292389789722151
456,1,-0.9029311793046999,6.29045607484778
457,3,-1.9347987895891101,5.03909681816119
458,4,-2.04281338833575,5.71720787514081
459,3,-3.7476208532639403,4.82193198422303
460,3,-0.18374198625809302,5.4510581548234995
461,3,-0.43380514871039505,6.18340372997482
462,1,-1.80073028844994,2.8933221268592697
463,3,-1.48220155216175,3.61643653676954
464,4,-2.5953924703369102,3.7397679482755604
465,5,-0.7184738944073291,5.29492660859892
466,4,-2.98736534403392,5.37088952670781
467,5,-2.77779506448573,5.31161538637068
468,4,-1.5412493991048402,3.87047075630939
469,1,-0.9114923940886129,3.38746547320989
470,4,-0.9026104747555709,4.40432068374582
471,4,-1.2153065116186799,7.89747404028849
472,5,0.347873850937332,5.93827994014712
473,5,-0.18466934725928696,4.3569798956904195
474,3,-2.07299167865237,5.1653303728624005
475,3,-1.8311073001367302,4.514855149908049
476,3,-3.09936030618304,3.89318744505002
477,5,-0.05734477405508099,7.7889171388783005
478,2,-1.19339081789449,4.81946856740376
479,3,-2.55951852923096,6.2988487588904905
480,4,-1.52741644353488,4.345282766387919
481,4,-0.998177768792708,3.5827733321196904
482,2,-2.1073484578964496,4.28763405346811
483,4,-0.05088610922339099,4.86582783889863
484,3,-1.8830141126721698,4.69792601193031
485,3,-1.7557784221003798,4.9976092738514195
486,4,-2.0132567391188503,5.04849329211261
487,3,-1.9566772768135199,4.419908443796039
488,4,-1.7963517185480202,5.814188545714719
489,5,-1.1475708514215701,3.59119696088664
490,3,-1.03237037669393,5.41357677534678
491,3,-1.5229281493023898,4.62477782319587
492,3,0.991572475453095,4.01346343804045
493,5,-1.8259255707295803,4.13945592465077
494,1,-0.126965211652974,6.12251836652457
495,3,-1.4079052788287199,7.16085226128575
496,3,-3.5382484161662697,6.30478363253537
497,3,-2.4929359757211,6.357733033996491
498,5,-1.1945495604361,7.140314893298481
499,5,-2.7438237591963,5.39512763179932
500,4,0.107049151365211,-3.5916549245819502
501,3,2.46908252336404,-0.6295123431743089
502,1,1.45754224357364,-4.185492683285299
503,5,1.14605843710101,-3.6280081307168697
504,1,0.17908586454095302,-1.01872651733967
505,1,-0.6042425304996379,-4.0264174431964905
506,4,0.42035505826222097,-2.47914139673179
507,1,0.4106611557269339,-3.3160358157355696
508,2,2.89677312093487,-2.6097373171569505
509,2,2.18702470947076,-3.90277924531532
510,5,2.04269514489932,-4.67475366439713
511,4,0.113081649466062,-4.8156708259475
512,1,1.7259092424388,-2.94963348306243
513,3,2.51076852882656,-3.1659754208517903
514,2,0.33968348849961,-3.56508083048042
515,4,1.1626921051571202,-2.69566743400756
516,2,-0.326137681230382,-2.6648899854186805
517,3,-0.7677106294356429,-3.60016238309219
518,4,1.0267204763301199,-2.7420197259268
519,4,1.1853481045613,-3.89873405635359
520,4,1.4767553744244,-3.3881578415368097
521,4,4.031746054094991,-1.7774041269623402
522,4,-0.547955878197377,-3.6119954129665
523,4,-1.49236934404016,-3.5357331412775297
524,5,1.8698355053098201,-4.84327163434025
525,2,-0.214371662796262,-4.23967876748556
526,3,1.49689348657332,-2.71697293130311
527,5,2.2751052033885197,-1.9889379207078701
528,4,1.8194839529622098,-3.6491760403725295
529,5,0.771356977807636,-3.3208324732257797
530,2,1.9656286795933797,-4.87277710182968
531,3,0.28052314103750003,-2.3173796291727404
532,1,0.291571241566565,-3.5827370989596004
533,3,0.477920496991512,-3.6893985289099995
534,4,1.3041780289819198,-5.7556573886079905
535,5,0.29995217407841496,-3.7775055836439297
536,2,2.7984652437107496,-3.3344197513581
537,4,0.900651264647991,-5.06025258903308
538,5,-1.20281602592777,-4.3012782204309
539,3,0.175416116916943,-2.99831402979813
540,4,0.9085326912165451,-3.0134238240970297
541,3,1.6319767635603002,-4.94748304953162
542,3,0.305151090092019,-3.92410500692718
543,5,1.11262260132406,-3.44088286211362
544,2,0.40305773117671007,-3.98614621228447
545,2,0.9431288252907092,-3.11497700833302
546,3,1.36319314125776,-3.01946540069835
547,1,2.53210673686694,-2.22557094788683
548,5,0.449407881550187,-2.14280430937008
549,5,0.508971434272509,-2.44765926620058
550,3,-1.44192663497404,-3.2448614545038503
551,5,1.08251418404398,-2.47581332886871
552,5,1.34310306227353,-3.77141482609998
553,3,0.6865319906454681,-1.7530915756958798
554,2,-0.056477026535062994,-3.7870636490611
555,1,0.347770023836807,-4.69031818668369
556,4,1.14956865314656,-3.37113645205501
557,4,2.10906699262159,-2.72637143084702
558,4,1.30106719056912,-4.10988364300174
559,5,0.502174342312423,-1.78102993272153
560,3,2.01304211903904,-2.78640087995834
561,1,0.614683061069214,-3.6629415699504797
562,2,-0.5816337112047061,-3.54820967901389
563,2,0.651593731973074,-3.44028611365753
564,2,1.32370411930048,-3.32072157451683
565,2,1.5723024019736103,-2.97346497330832
566,1,2.50968472359448,-3.91469208446405
567,1,0.981812809850106,-2.7035335784644996
568,3,2.4436915132773303,-6.109219642883099
569,4,2.04060868210911,-3.3823642221793104
570,1,0.933913147000491,-3.25378015686942
571,1,2.24463527984823,-1.96432943469153
572,5,0.245345760855327,-5.37132080360722
573,4,1.28839231923416,-3.96157709541108
574,1,1.8538518328917,-3.0070668944715297
575,3,0.883502034544068,-3.44680004498304
576,4,1.2147210723597701,-3.6649612216092597
577,2,2.4114130528723,-2.3293415739285
578,3,1.3194685049211299,-4.14699335381028
579,2,-0.38605075872856,-4.5826257753265995
580,2,2.22949753651899,-2.58464709877525
581,1,1.0705291104377501,-3.2704446227177204
582,4,0.9975265873889759,-3.01456176270844
583,4,-0.17689696744414102,-2.33436478800428
584,5,1.7192310763640999,-3.1127363797932404
585,5,-0.138815585328402,-2.36899308257721
586,5,0.5651802729608449,-1.4772290068826002
587,3,2.0888053256120904,-3.59746889600715
588,4,0.621139491812546,-4.13555966859382
589,4,0.7851677817589531,-2.53632410220027
590,4,1.88504445544192,-2.65358626029546
591,3,1.6921287789348,-3.0227129135147703
592,3,0.7422746946826209,-4.415144861819219
593,2,1.84978376961672,-4.26796265100245
594,3,0.49124736963748,-3.97960547911843
595,5,0.17898344365338,-4.06388530598064
596,4,1.8720658946574398,-3.26937766856623
597,5,1.5004573197464197,-3.0809500262854397
598,1,1.6193334806813797,-3.60534073079431
599,3,1.17101524785656,-3.95386349555519
600,2,1.46467671379653,-3.21445520018658
601,3,1.58600400676964,-3.5135080840208595
602,4,1.08124594029426,-2.52338019773654
603,4,0.544891354905905,-5.08239544759998
604,3,0.840185245585984,-4.99207512183212
605,5,1.29254033586886,-3.8036346510922403
606,3,0.340186219738404,-1.70738339283389
607,1,1.26535444481324,-3.8542004905986
608,2,-0.15462091780334802,-5.323388467061901
609,1,0.634594051128491,-2.6162445326302404
610,4,0.22233520948966898,-1.39253566596957
611,2,1.63460601648312,-4.07986382478109
612,1,0.036570137346994,-2.38986993489552
613,3,1.2472695230681201,-3.95996484657197
614,2,1.06322055417916,-3.1086973917812504
615,5,0.078763775089623,-2.9425518715987002
616,2,1.14412145839204,-3.04273259722419
617,4,-0.474899559213423,-5.18949181232517
618,2,1.1706506867008,-3.36522629310224
619,2,0.267129432866757,-4.01145982701403
620,5,0.9202641271201221,-5.05820453967665
621,4,1.4593834386223101,-0.7382482410304029
622,2,0.029823747495610998,-3.6665650785935098
623,3,-0.252654383716324,-3.0522234585521604
624,5,2.0088740336654403,-4.1167729303012095
625,3,1.68783075982133,-2.19065051173643
626,5,1.18274280656926,-3.8399512902058
627,1,0.367914782554368,-2.9562699118037004
628,3,0.666748841005424,-5.29591993620883
629,2,1.3452602965792901,-3.4204091428937797
630,4,0.339886540302374,-3.8375951512810498
631,1,-0.35659810615697296,-3.9316503939170198
632,1,0.036848762393827006,-1.96124423936881
633,2,1.8996347733693502,-4.596672831223519
634,2,0.036933026365611,-4.29600748532307
635,1,2.1654469078861798,-3.40122538828852
636,5,1.90952893373582,-2.46078525903061
637,4,3.0245820382209105,-1.7809788244479998
638,2,1.02334540849026,-5.6149192296473895
639,2,1.7791666620901998,-5.31882484954403
640,3,-0.300630719554222,-3.2722463280669905
641,1,2.08777448253482,-4.56260063519812
642,1,2.9648664557163595,-4.03267614449695
643,5,1.28409445029882,-4.11979624130422
644,3,1.75145167783435,-1.85266122834342
645,4,2.4514421242426403,-2.84722744138609
646,1,1.29372418233258,-2.09670008460078
647,5,1.33208984643528,-2.504047854401
648,1,2.7492200658651798,-2.15832222445165
