assignment,x1,x2
5,-2.51095871245938,5.35812698876196
5,0.5320315870839221,4.11999335046012
5,-0.017216351604662,3.55747125656093
5,-0.15562207012189802,5.21233509392446
5,0.09757703182600999,5.78157229477796
5,-0.193630555227401,5.050354457077219
5,-1.80754794288486,3.5715707403916
5,-1.15684849012422,5.644207391062349
5,-0.479989509760541,5.96152666858207
5,-0.202400750442111,4.79018074921345
5,-1.77326164233199,3.7078172327442402
5,-1.9994449378840402,5.28826551962823
5,-1.36979915935242,4.47422150088478
5,0.36168055456729703,4.54253612971022
5,-2.2850639567424,4.02333584143759
5,-2.32697528437565,3.07841576800332
5,-1.9740404012353399,3.2565418267449098
4,1.30096578751118,4.80626254464985
5,-0.734227477189221,4.51898507553575
5,-1.6947796692414099,6.241128421561201
5,-0.524033416388354,5.32938636728871
5,-2.0621243356503998,5.73771996049724
5,-1.5521969936838897,4.37490648635395
5,-3.47912454669425,5.12105815161763
5,-1.91091984074046,5.24580256789646
5,-2.71598677505419,4.7832877760155705
5,-0.05099061703558099,6.592298654673411
5,-0.867758875321875,6.52127714292289
5,-1.5240503381582498,3.2537850659179197
5,-3.4721923637831607,2.84354198792498
5,-2.30161695103381,5.757769778705679
5,-1.5987634319213402,4.60984249568404
5,-1.6453680247393998,4.05180046286672
5,-1.65668493010673,5.32553901597245
5,-2.16859077083232,5.977779159772901
5,-1.84307160823749,5.47098605107876
5,-1.73112995430293,6.201914094580519
5,-1.23953784586832,5.128435326893469
5,-0.850473195032783,6.39747727808519
5,-0.881794580380689,4.492122729688139
5,-1.01215314928913,7.17260964731428
5,-0.600485001331254,4.20487541515208
5,-0.564325774741728,6.32024474664843
5,0.8288871999304959,5.43348115906863
5,-0.45242616134929997,4.55777354822597
5,-0.467845869282667,3.10379037546787
5,-0.05344378473177,3.2626034034321294
5,-0.010446615996718001,5.37204461840824
5,-2.28426794467386,4.19223656688163
5,-0.874971234400022,7.03736142497862
5,-0.75288840429686,5.642866901268519
5,0.049968161825752,5.6033079711197304
5,-0.396200395795648,5.4745747515356
5,-0.49823936420857506,5.295416083600389
5,-0.92853747017934,4.79181682944722
5,-0.329538764991483,3.71047591582611
5,-2.50607719945981,5.4280616295602595
5,-1.56702681184358,7.68586063878276
5,-0.814308190851953,3.8384821602904804
5,-0.911989373703269,6.54153252116307
5,-1.64260313839428,3.81804966766805
5,-0.184011182223561,6.069212624324679
5,-0.9464742566291461,3.19053961324264
5,-1.3231692280021001,5.81842665213848
5,-1.35541288973175,3.64088951731989
5,-0.8275231869798639,5.5154791685482
5,0.8565223233566379,5.766952468919199
5,-3.1665495932173298,4.52760682995592
5,-1.5967760167240501,5.137118346011429
5,-1.5552039319053101,5.92416174351972
5,-1.13617020185524,4.8168115142784504
5,-1.28087774633087,4.98937580523037
5,-1.21422969903798,4.89585695011132
5,-2.47473503332862,2.8446562351664597
5,-1.2437889033104,5.0527799755712905
5,-0.698666102684614,3.63727846856538
5,-1.9852180502035202,3.0791761551090495
5,-0.744033017493876,6.69226375236776
5,-1.91562253486633,3.1030325736186497
5,-0.9847102341017919,6.60945442718857
5,-1.3496475864146498,4.61295602097445
5,0.302572321399231,4.28604910064252
5,-1.30772930352981,3.58482221491155
5,0.29621611793965696,7.12754468549422
5,0.352205469071831,6.091335370516259
5,-1.5937261617798701,6.249953547281639
5,-1.6059146995757902,4.88637200894591
5,-1.05340400179444,3.7187206639676202
5,-2.19520342086972,6.20554443382621
5,-2.69351429180574,6.28578201158916
5,-1.94794260218878,3.1347801214811497
5,0.165180137607066,5.9994986330575895
5,-1.0833491074783,4.70336107131308
5,-1.45653541163176,5.104210469977651
5,-0.5765360532268871,3.7753501253743194
5,-0.588017004899618,5.51801467728657
5,-1.53412902704528,6.210982221539379
5,-1.29243358031655,5.24423799147283
5,-1.94792046949947,5.4096135531588105
5,1.1536026583827599,3.83118764541452
5,0.339341698522743,5.594715222586499
5,-1.2871542294056102,5.8206645275074
5,0.625966071461335,4.00870197455699
5,-0.458505352214589,3.11199751523471
5,-0.609467760824718,4.738550002014129
5,-1.5218258112724798,5.11671914699009
5,-2.5856929971933598,3.9530260110543103
5,-0.7031235408453239,4.37928520111207
5,-0.387364513793495,4.6937635466392305
5,-1.0730511424057099,5.03300489004458
5,-0.613153313242042,6.4678949314702
5,-1.00116587065521,5.27907183231397
5,-1.3553988237312902,5.50540886522138
5,-0.5902194151538871,3.50993557848941
5,-1.7964602407789698,5.714308722454191
5,-1.4967032888655,4.970907979537
5,-1.07385067270382,6.234903503893269
5,-0.5439648302442961,4.98463728424665
5,-2.19547279336088,4.4492297645953895
5,-1.48416420902857,5.35932519271115
5,-1.30636004524389,6.05798773576419
5,-3.5132223862242595,5.4739704149279405
5,-1.32087235911186,5.675252752792269
5,-1.9569077610192298,6.0544372701113
5,-1.41031083947202,5.0304954872298895
5,-1.9313900439178002,5.08600071665578
5,-0.158309279150984,2.719592040533
5,-1.0587078533410101,5.94847343334036
5,-0.4051152823336429,4.0265247654521295
5,-0.598677245804187,5.19341055797035
5,-0.58350582529232,6.42744473649982
5,-1.18914770411553,5.5200844715000095
5,-2.7102850939140497,6.29511590977487
5,-3.19760381446038,5.21682967877372
5,-1.96171180969966,5.417687717120769
5,-2.61350210109486,4.4643961204933795
5,-0.295881654934081,4.41270501208375
5,-2.62636066211326,4.53144930665725
5,-2.43206756152358,5.975806929922579
5,-2.40251508979101,5.85577289591472
5,-0.836730787415071,2.9832975870459504
5,-2.0287152772774397,6.06242820937334
5,-1.8938519824170699,2.48850741237452
5,0.77478112164987,4.71161780240592
5,-0.6506906894249289,6.00748863321196
5,-0.296428172695107,6.343544819289451
5,-1.46121552910427,6.25983450562129
5,-0.212624746547192,6.03151290526953
5,-1.09343917793391,3.29821724987351
5,-2.63933629566757,5.548544542007231
5,-1.4388417304513201,5.19696683366336
5,-1.30869147762001,5.26316564416641
5,-1.6409748516962201,3.93242905167593
5,-0.10802997754872501,6.61580497675254
5,0.21422452067211398,4.406010929579749
5,-2.67386238532793,4.02962161086597
5,0.058367068657842,5.93041922901211
5,-1.04684319739335,6.252065552364041
5,-0.975964716128934,6.490370257204809
5,-0.323106972608294,5.847186978198541
5,-1.63407129967066,4.605632657491269
5,-3.5576354015713703,4.5331304580026295
5,-0.466409024546264,6.3463116134675
5,-1.85962547494225,5.910946069510599
5,-1.7230326918069898,4.35480344353191
5,-1.59161328202712,3.91948585066265
5,-1.6027099555618998,4.62387060272036
5,-2.17788339091939,5.74349944677596
5,-2.89368225415554,3.5734840903394
5,-1.81832731160798,4.32482854561982
5,-0.568673257272792,4.88877465776722
5,-0.32515454580900605,3.9209565849602996
5,0.121433353031523,5.19510358246941
5,-0.653743193272654,5.0964861679446205
5,-2.49838057910321,5.315785174884639
5,-1.8100049289959899,4.23369592836004
5,0.278225370645859,4.38389336741852
5,-1.5838922035612,5.71148899754059
5,-1.7747726557139798,6.03525880162056
5,-0.7595745273075992,2.8205123315105
5,-2.30539771217919,5.130506990642231
5,-2.35415869966824,5.18239699131378
5,-1.79421629224783,4.60961512445849
5,-0.376544980689686,5.00017340814522
5,-1.50980578604323,3.7852237392910295
5,-2.02576517689136,4.92683878456583
5,-2.35863303081743,5.292389789722151
5,-0.9029311793046999,6.29045607484778
5,-1.9347987895891101,5.03909681816119
5,-2.04281338833575,5.71720787514081
5,-3.7476208532639403,4.82193198422303
5,-0.18374198625809302,5.4510581548234995
5,-0.43380514871039505,6.18340372997482
5,-1.80073028844994,2.8933221268592697
5,-1.48220155216175,3.61643653676954
5,-2.5953924703369102,3.7397679482755604
5,-0.7184738944073291,5.29492660859892
5,-2.98736534403392,5.37088952670781
5,-2.77779506448573,5.31161538637068
5,-1.5412493991048402,3.87047075630939
5,-0.9114923940886129,3.38746547320989
5,-0.9026104747555709,4.40432068374582
5,-1.2153065116186799,7.89747404028849
5,0.347873850937332,5.93827994014712
5,-0.18466934725928696,4.3569798956904195
5,-2.07299167865237,5.1653303728624005
5,-1.8311073001367302,4.514855149908049
5,-3.09936030618304,3.89318744505002
5,-0.05734477405508099,7.7889171388783005
5,-1.19339081789449,4.81946856740376
5,-2.55951852923096,6.2988487588904905
5,-1.52741644353488,4.345282766387919
5,-0.998177768792708,3.5827733321196904
5,-2.1073484578964496,4.28763405346811
5,-0.05088610922339099,4.86582783889863
5,-1.8830141126721698,4.69792601193031
5,-1.7557784221003798,4.9976092738514195
5,-2.0132567391188503,5.04849329211261
5,-1.9566772768135199,4.419908443796039
5,-1.7963517185480202,5.814188545714719
5,-1.1475708514215701,3.59119696088664
5,-1.03237037669393,5.41357677534678
5,-1.5229281493023898,4.62477782319587
5,0.991572475453095,4.01346343804045
5,-1.8259255707295803,4.13945592465077
5,-0.126965211652974,6.12251836652457
5,-1.4079052788287199,7.16085226128575
5,-3.5382484161662697,6.30478363253537
5,-2.4929359757211,6.357733033996491
5,-1.1945495604361,7.140314893298481
5,-2.7438237591963,5.39512763179932
1,0.107049151365211,-3.5916549245819502
2,2.46908252336404,-0.6295123431743089
1,1.45754224357364,-4.185492683285299
1,1.14605843710101,-3.6280081307168697
1,0.17908586454095302,-1.01872651733967
1,-0.6042425304996379,-4.0264174431964905
1,0.42035505826222097,-2.47914139673179
1,0.4106611557269339,-3.3160358157355696
2,2.89677312093487,-2.6097373171569505
1,2.18702470947076,-3.90277924531532
1,2.04269514489932,-4.67475366439713
1,0.113081649466062,-4.8156708259475
1,1.7259092424388,-2.94963348306243
1,2.51076852882656,-3.1659754208517903
1,0.33968348849961,-3.56508083048042
1,1.1626921051571202,-2.69566743400756
1,-0.326137681230382,-2.6648899854186805
1,-0.7677106294356429,-3.60016238309219
1,1.0267204763301199,-2.7420197259268
1,1.1853481045613,-3.89873405635359
1,1.4767553744244,-3.3881578415368097
2,4.031746054094991,-1.7774041269623402
1,-0.547955878197377,-3.6119954129665
1,-1.49236934404016,-3.5357331412775297
1,1.8698355053098201,-4.84327163434025
1,-0.214371662796262,-4.23967876748556
1,1.49689348657332,-2.71697293130311
1,2.2751052033885197,-1.9889379207078701
1,1.8194839529622098,-3.6491760403725295
1,0.771356977807636,-3.3208324732257797
1,1.9656286795933797,-4.87277710182968
1,0.28052314103750003,-2.3173796291727404
1,0.291571241566565,-3.5827370989596004
1,0.477920496991512,-3.6893985289099995
1,1.3041780289819198,-5.7556573886079905
1,0.29995217407841496,-3.7775055836439297
2,2.7984652437107496,-3.3344197513581
1,0.900651264647991,-5.06025258903308
1,-1.20281602592777,-4.3012782204309
1,0.175416116916943,-2.99831402979813
1,0.9085326912165451,-3.0134238240970297
1,1.6319767635603002,-4.94748304953162
1,0.305151090092019,-3.92410500692718
1,1.11262260132406,-3.44088286211362
1,0.40305773117671007,-3.98614621228447
1,0.9431288252907092,-3.11497700833302
1,1.36319314125776,-3.01946540069835
1,2.53210673686694,-2.22557094788683
1,0.449407881550187,-2.14280430937008
1,0.508971434272509,-2.44765926620058
1,-1.44192663497404,-3.2448614545038503
1,1.08251418404398,-2.47581332886871
1,1.34310306227353,-3.77141482609998
1,0.6865319906454681,-1.7530915756958798
1,-0.056477026535062994,-3.7870636490611
1,0.347770023836807,-4.69031818668369
1,1.14956865314656,-3.37113645205501
1,2.10906699262159,-2.72637143084702
1,1.30106719056912,-4.10988364300174
1,0.502174342312423,-1.78102993272153
1,2.01304211903904,-2.78640087995834
1,0.614683061069214,-3.6629415699504797
1,-0.5816337112047061,-3.54820967901389
1,0.651593731973074,-3.44028611365753
1,1.32370411930048,-3.32072157451683
1,1.5723024019736103,-2.97346497330832
1,2.50968472359448,-3.91469208446405
1,0.981812809850106,-2.7035335784644996
1,2.4436915132773303,-6.109219642883099
1,2.04060868210911,-3.3823642221793104
1,0.933913147000491,-3.25378015686942
1,2.24463527984823,-1.96432943469153
1,0.245345760855327,-5.37132080360722
1,1.28839231923416,-3.96157709541108
1,1.8538518328917,-3.0070668944715297
1,0.883502034544068,-3.44680004498304
1,1.2147210723597701,-3.6649612216092597
1,2.4114130528723,-2.3293415739285
1,1.3194685049211299,-4.14699335381028
1,-0.38605075872856,-4.5826257753265995
1,2.22949753651899,-2.58464709877525
1,1.0705291104377501,-3.2704446227177204
1,0.9975265873889759,-3.01456176270844
1,-0.17689696744414102,-2.33436478800428
1,1.7192310763640999,-3.1127363797932404
1,-0.138815585328402,-2.36899308257721
1,0.5651802729608449,-1.4772290068826002
1,2.0888053256120904,-3.59746889600715
1,0.621139491812546,-4.13555966859382
1,0.7851677817589531,-2.53632410220027
1,1.88504445544192,-2.65358626029546
1,1.6921287789348,-3.0227129135147703
1,0.7422746946826209,-4.415144861819219
1,1.84978376961672,-4.26796265100245
1,0.49124736963748,-3.97960547911843
1,0.17898344365338,-4.06388530598064
1,1.8720658946574398,-3.26937766856623
1,1.5004573197464197,-3.0809500262854397
1,1.6193334806813797,-3.60534073079431
1,1.17101524785656,-3.95386349555519
1,1.46467671379653,-3.21445520018658
1,1.58600400676964,-3.5135080840208595
1,1.08124594029426,-2.52338019773654
1,0.544891354905905,-5.08239544759998
1,0.840185245585984,-4.99207512183212
1,1.29254033586886,-3.8036346510922403
1,0.340186219738404,-1.70738339283389
1,1.26535444481324,-3.8542004905986
1,-0.15462091780334802,-5.323388467061901
1,0.634594051128491,-2.6162445326302404
1,0.22233520948966898,-1.39253566596957
1,1.63460601648312,-4.07986382478109
1,0.036570137346994,-2.38986993489552
1,1.2472695230681201,-3.95996484657197
1,1.06322055417916,-3.1086973917812504
1,0.078763775089623,-2.9425518715987002
1,1.14412145839204,-3.04273259722419
1,-0.474899559213423,-5.18949181232517
1,1.1706506867008,-3.36522629310224
1,0.267129432866757,-4.01145982701403
1,0.9202641271201221,-5.05820453967665
1,1.4593834386223101,-0.7382482410304029
1,0.029823747495610998,-3.6665650785935098
1,-0.252654383716324,-3.0522234585521604
1,2.0088740336654403,-4.1167729303012095
1,1.68783075982133,-2.19065051173643
1,1.18274280656926,-3.8399512902058
1,0.367914782554368,-2.9562699118037004
1,0.666748841005424,-5.29591993620883
1,1.3452602965792901,-3.4204091428937797
1,0.339886540302374,-3.8375951512810498
1,-0.35659810615697296,-3.9316503939170198
1,0.036848762393827006,-1.96124423936881
1,1.8996347733693502,-4.596672831223519
1,0.036933026365611,-4.29600748532307
1,2.1654469078861798,-3.40122538828852
1,1.90952893373582,-2.46078525903061
2,3.0245820382209105,-1.7809788244479998
1,1.02334540849026,-5.6149192296473895
1,1.7791666620901998,-5.31882484954403
1,-0.300630719554222,-3.2722463280669905
1,2.08777448253482,-4.56260063519812
2,2.9648664557163595,-4.03267614449695
1,1.28409445029882,-4.11979624130422
1,1.75145167783435,-1.85266122834342
1,2.4514421242426403,-2.84722744138609
1,1.29372418233258,-2.09670008460078
1,1.33208984643528,-2.504047854401
2,2.7492200658651798,-2.15832222445165
2,3.50736486230851,-3.3307735378390895
2,3.08821937660963,-4.67713868102617
1,1.93290461064753,-3.9322605999364706
1,-0.029345204215669,-2.7912792435460196
1,0.37872898810799205,-2.7914601090500804
1,-0.33901087039841493,-4.46373484556332
1,0.47612465093774603,-3.6670325720088397
2,2.875428535373,-2.41763645978403
1,-1.52502022138729,-4.16200265278023
1,0.150853263690693,-3.16821433027313
1,1.5244026948783,-3.77970659406532
1,1.7059440896801499,-2.11188452855383
1,-0.4118869289320511,-3.19929016681086
1,0.684487276655873,-3.9945011015110694
1,0.168195302557577,-3.70278400422479
1,0.46757238925410705,-3.54261809044533
1,-0.7998864518584972,-2.80282305424367
1,-1.11504620796263,-3.8985595254240697
1,1.369421461396,-3.7843800916443198
1,1.25950912521232,-3.6261942841176302
1,0.5155260845974811,-4.17576444512104
1,0.475262086958106,-2.2657941201700202
1,0.8836685499953849,-3.5951688750460695
1,-0.341664825656008,-2.97826057830038
1,-0.251172693355379,-3.13450149500841
1,1.5807427645006698,-2.3750327851812996
1,1.68194711267587,-1.9881180623735402
1,1.11143411536759,-2.5737545630812995
1,0.880618300002105,-4.77796991090902
1,2.17629366262328,-2.7195388972323595
1,-0.255388175056358,-5.01281723966491
1,-0.202745436213896,-3.4722174091500198
1,0.8102298162937629,-5.22686631396096
1,0.37101084369627507,-2.6797769614298903
1,0.898820843065158,-2.55365625518932
1,1.22927247576075,-2.8567719650282
1,1.76783794796759,-4.25582417573325
1,-0.29472467489893,-4.273889062109911
1,0.299232625970263,-1.7216453366155702
1,1.2458547126705501,-2.5285612374484505
1,-0.18647135847814103,-3.4076218833715295
1,1.04695395986985,-2.7886024106792098
1,0.979710289726149,-3.1981632187239395
1,1.2535348820927,-3.9145013260516803
2,3.0042838596573196,-4.86834061587172
1,1.97870438985291,-2.22215514157242
1,1.8798227680533799,-2.8896425270208104
1,1.7538117895502099,-4.81611877285599
1,1.8534472543472498,-2.69194080579242
1,1.56587445687043,-2.16598663580557
1,1.5748126438678203,-5.66261200731154
4,4.76192908833382,3.64860627838175
4,5.05240997188719,4.07174861425697
4,2.9445069756340096,3.0425281316591297
4,4.757905179553839,3.64296038391393
4,5.48507052135334,5.43726666470405
4,3.81727010356942,2.72939390495115
5,-0.27212845036762,3.75527320734298
4,5.89340477512802,2.6360771316241403
4,0.6432608494269529,0.238467154615095
4,3.6938475620694797,2.5330268582306696
4,1.44947557170645,1.2839970030441599
4,2.68570656254852,2.8557263154308905
4,1.56899846830748,0.786010660003739
4,5.24236093723076,4.38056174121591
1,0.31082499305579603,-0.496990230898651
4,2.1009724842673703,4.26128485863483
