,iteration,index,x_1,x_2
142,28.0,3.0,1.29372418233,-3.62619428412
143,28.0,4.0,-1.8895379587,5.11671914699
144,28.0,5.0,-9.05874791113,2.6425278597
145,29.0,1.0,3.81996628718,3.27546103549
146,29.0,2.0,-0.446634804145,4.7439216001
147,29.0,3.0,1.29372418233,-3.62619428412
148,29.0,4.0,-1.8895379587,5.11671914699
149,29.0,5.0,-9.05874791113,2.6425278597
150,30.0,1.0,3.81996628718,3.27546103549
151,30.0,2.0,-0.443988917656,4.73969289368
152,30.0,3.0,1.29372418233,-3.62619428412
153,30.0,4.0,-1.8895379587,5.11671914699
154,30.0,5.0,-9.05874791113,2.6425278597
155,31.0,1.0,3.81996628718,3.27546103549
156,31.0,2.0,-0.443988917656,4.73969289368
157,31.0,3.0,1.29372418233,-3.62619428412
158,31.0,4.0,-1.8895379587,5.11671914699
159,31.0,5.0,-9.05874791113,2.6425278597
160,32.0,1.0,3.81996628718,3.27546103549
161,32.0,2.0,-0.443988917656,4.73969289368
162,32.0,3.0,1.29372418233,-3.62619428412
163,32.0,4.0,-1.8895379587,5.11671914699
164,32.0,5.0,-9.05874791113,2.6425278597
