,iteration,index,x_1,x_2
64,12.0,5.0,-0.992207306321,4.25551574088
65,13.0,1.0,3.41538204424,3.11981890463
66,13.0,2.0,-1.7385535152,5.5568276859
67,13.0,3.0,-9.08299411389,2.66671200619
68,13.0,4.0,1.32790295732,-3.38668929579
69,13.0,5.0,-0.992207306321,4.25551574088
70,14.0,1.0,3.65482133569,3.02635672684
71,14.0,2.0,-1.76374306766,5.55031459165
72,14.0,3.0,-9.08299411389,2.66671200619
73,14.0,4.0,1.28712039055,-3.39201152343
74,14.0,5.0,-0.911765277447,4.33221973486
75,15.0,1.0,3.65482133569,3.02635672684
76,15.0,2.0,-1.76374306766,5.55031459165
77,15.0,3.0,-9.08299411389,2.66671200619
78,15.0,4.0,1.28712039055,-3.39201152343
79,15.0,5.0,-0.911765277447,4.33221973486
80,16.0,1.0,3.66237826933,3.0187997932
81,16.0,2.0,-1.79699752937,5.51706012994
82,16.0,3.0,-9.08299411389,2.66671200619
83,16.0,4.0,1.28561650867,-3.39351540531
84,16.0,5.0,-0.878368199334,4.36151295631
85,17.0,1.0,3.66237826933,3.0187997932
86,17.0,2.0,-1.79699752937,5.51706012994
87,17.0,3.0,-9.08299411389,2.66671200619
88,17.0,4.0,1.28561650867,-3.39351540531
89,17.0,5.0,-0.878368199334,4.36151295631
90,18.0,1.0,3.66237826933,3.0187997932
91,18.0,2.0,-1.83959103065,5.51398551746
92,18.0,3.0,-9.08299411389,2.66671200619
93,18.0,4.0,1.28561650867,-3.39351540531
94,18.0,5.0,-0.86729872674,4.37668628556
95,19.0,1.0,3.66237826933,3.0187997932
96,19.0,2.0,-1.83959103065,5.51398551746
97,19.0,3.0,-9.08299411389,2.66671200619
98,19.0,4.0,1.28561650867,-3.39351540531
99,19.0,5.0,-0.86729872674,4.37668628556
100,20.0,1.0,3.66237826933,3.0187997932
101,20.0,2.0,-1.84405380975,5.50952273835
102,20.0,3.0,-9.08299411389,2.66671200619
103,20.0,4.0,1.28561650867,-3.39351540531
104,20.0,5.0,-0.855669519752,4.39205352745
105,21.0,1.0,3.66237826933,3.0187997932
106,21.0,2.0,-1.84405380975,5.50952273835
107,21.0,3.0,-9.08299411389,2.66671200619
108,21.0,4.0,1.28561650867,-3.39351540531
109,21.0,5.0,-0.855669519752,4.39205352745
110,22.0,1.0,3.66237826933,3.0187997932
111,22.0,2.0,-1.84831459085,5.50526195726
112,22.0,3.0,-9.08299411389,2.66671200619
113,22.0,4.0,1.28561650867,-3.39351540531
114,22.0,5.0,-0.851865053674,4.39211995863
115,23.0,1.0,3.66237826933,3.0187997932
116,23.0,2.0,-1.84831459085,5.50526195726
117,23.0,3.0,-9.08299411389,2.66671200619
118,23.0,4.0,1.28561650867,-3.39351540531
119,23.0,5.0,-0.851865053674,4.39211995863
120,24.0,1.0,3.66237826933,3.0187997932
121,24.0,2.0,-1.84831459085,5.50526195726
122,24.0,3.0,-9.08299411389,2.66671200619
123,24.0,4.0,1.28561650867,-3.39351540531
124,24.0,5.0,-0.851865053674,4.39211995863
