,iteration,index,x_1,x_2
186,46.0,3.0,-6.01912454058,1.58723789839
187,46.0,4.0,-8.88836825541,7.62355075158
188,47.0,1.0,-5.63522456824,0.208710912847
189,47.0,2.0,1.17442429453,2.65717138252
190,47.0,3.0,-6.01912454058,1.58723789839
191,47.0,4.0,-8.88836825541,7.62355075158
192,48.0,1.0,-5.63401665584,0.205280689001
193,48.0,2.0,1.17442429453,2.65102809504
194,48.0,3.0,-6.0302560972,1.58486696898
195,48.0,4.0,-8.88836825541,7.62355075158
196,49.0,1.0,-5.63401665584,0.205280689001
197,49.0,2.0,1.17442429453,2.65102809504
198,49.0,3.0,-6.0302560972,1.58486696898
199,49.0,4.0,-8.88836825541,7.62355075158
200,50.0,1.0,-5.63143972354,0.203745901051
201,50.0,2.0,1.17442429453,2.65717138252
202,50.0,3.0,-6.03857983702,1.58284725305
203,50.0,4.0,-8.88836825541,7.6222289412
204,51.0,1.0,-5.63143972354,0.203745901051
205,51.0,2.0,1.17442429453,2.65717138252
206,51.0,3.0,-6.03857983702,1.58284725305
207,51.0,4.0,-8.88836825541,7.6222289412
208,52.0,1.0,-5.62243056896,0.202127528145
209,52.0,2.0,1.17442429453,2.65717138252
210,52.0,3.0,-6.04110665188,1.58115971924
211,52.0,4.0,-8.88836825541,7.62355075158
212,53.0,1.0,-5.62243056896,0.202127528145
213,53.0,2.0,1.17442429453,2.65717138252
214,53.0,3.0,-6.04110665188,1.58115971924
215,53.0,4.0,-8.88836825541,7.62355075158
216,54.0,1.0,-5.61615557546,0.202127528145
217,54.0,2.0,1.17442429453,2.65717138252
218,54.0,3.0,-6.04973757257,1.58115971924
219,54.0,4.0,-8.88836825541,7.62355075158
220,55.0,1.0,-5.61615557546,0.202127528145
221,55.0,2.0,1.17442429453,2.65717138252
222,55.0,3.0,-6.04973757257,1.58115971924
223,55.0,4.0,-8.88836825541,7.62355075158
224,56.0,1.0,-5.61503463091,0.202127528145
225,56.0,2.0,1.16955865689,2.65717138252
226,56.0,3.0,-6.0550454209,1.58115971924
227,56.0,4.0,-8.88836825541,7.62355075158
228,57.0,1.0,-5.61503463091,0.202127528145
229,57.0,2.0,1.16955865689,2.65717138252
230,57.0,3.0,-6.0550454209,1.58115971924
231,57.0,4.0,-8.88836825541,7.62355075158
232,58.0,1.0,-5.61091339197,0.202127528145
233,58.0,2.0,1.16955865689,2.65731696401
234,58.0,3.0,-6.06200163684,1.58115971924
235,58.0,4.0,-8.88923060319,7.6222289412
236,59.0,1.0,-5.61091339197,0.202127528145
237,59.0,2.0,1.16955865689,2.65731696401
238,59.0,3.0,-6.06200163684,1.58115971924
239,59.0,4.0,-8.88923060319,7.6222289412
240,60.0,1.0,-5.61023966123,0.199205423214
241,60.0,2.0,1.16945793862,2.65731696401
242,60.0,3.0,-6.06413203025,1.57960298932
243,60.0,4.0,-8.88836825541,7.62355075158
244,61.0,1.0,-5.61023966123,0.199205423214
245,61.0,2.0,1.16945793862,2.65731696401
246,61.0,3.0,-6.06413203025,1.57960298932
247,61.0,4.0,-8.88836825541,7.62355075158
248,62.0,1.0,-5.61023966123,0.19867997145
249,62.0,2.0,1.16955865689,2.65717138252
250,62.0,3.0,-6.06602491705,1.57960298932
251,62.0,4.0,-8.88836825541,7.62355075158
252,63.0,1.0,-5.61023966123,0.19867997145
253,63.0,2.0,1.16955865689,2.65717138252
254,63.0,3.0,-6.06602491705,1.57960298932
255,63.0,4.0,-8.88836825541,7.62355075158
256,64.0,1.0,-5.60872643422,0.197924585067
257,64.0,2.0,1.16955865689,2.65717138252
258,64.0,3.0,-6.06602491705,1.57960298932
259,64.0,4.0,-8.88923060319,7.62355075158
260,65.0,1.0,-5.60872643422,0.197924585067
261,65.0,2.0,1.16955865689,2.65717138252
262,65.0,3.0,-6.06602491705,1.57960298932
263,65.0,4.0,-8.88923060319,7.62355075158
264,66.0,1.0,-5.60872643422,0.197924585067
265,66.0,2.0,1.16945793862,2.65717138252
266,66.0,3.0,-6.06659944161,1.5765636677
267,66.0,4.0,-8.88923060319,7.62355075158
268,67.0,1.0,-5.60872643422,0.197924585067
269,67.0,2.0,1.16945793862,2.65717138252
270,67.0,3.0,-6.06659944161,1.5765636677
271,67.0,4.0,-8.88923060319,7.62355075158
272,68.0,1.0,-5.6084726863,0.197464847574
273,68.0,2.0,1.16955865689,2.65717138252
274,68.0,3.0,-6.06717865232,1.5765636677
275,68.0,4.0,-8.88923060319,7.62355075158
276,69.0,1.0,-5.6084726863,0.197464847574
277,69.0,2.0,1.16955865689,2.65717138252
278,69.0,3.0,-6.06717865232,1.5765636677
279,69.0,4.0,-8.88923060319,7.62355075158
280,70.0,1.0,-5.6084726863,0.197464847574
281,70.0,2.0,1.16945793862,2.65717138252
282,70.0,3.0,-6.06717865232,1.57617709394
283,70.0,4.0,-8.88836825541,7.62355075158
284,71.0,1.0,-5.6084726863,0.197464847574
285,71.0,2.0,1.16945793862,2.65717138252
286,71.0,3.0,-6.06717865232,1.57617709394
287,71.0,4.0,-8.88836825541,7.62355075158
288,72.0,1.0,-5.6084726863,0.197464847574
289,72.0,2.0,1.16945793862,2.65717138252
290,72.0,3.0,-6.06717865232,1.57617709394
291,72.0,4.0,-8.88836825541,7.62355075158
