

param NumberOfPoints:=6634;
param NumberOfDimensions:=2;
param NumberOfClusters:=4;
param Point:=
65 1 1.6844748726590066
65 2 -1.2232731080624397
66 1 3.860864060569792
66 2 -2.465585431395434
67 1 1.9299410455177164
67 2 -3.586177978841346
68 1 1.8371457512819072
68 2 -1.5230657320835053
69 1 4.933378542999737
69 2 -3.0985474981917736
70 1 1.862490354995991
70 2 -2.0346777380222885
71 1 4.234097439592132
71 2 -0.5935789904359505
72 1 5.701324297629961
72 2 -1.5230222625215404
73 1 3.5252280301028867
73 2 -2.9097912862158695
74 1 0.5008023023521653
74 2 -2.473343745306787
75 1 2.3367427281279562
75 2 -2.2344676002360964
76 1 1.6104851690769584
76 2 -1.9095376736127152
77 1 0.919444799893081
77 2 -2.7448880902544106
78 1 0.1587289621807031
78 2 -4.776068604160852
79 1 4.781046728591963
79 2 -3.389313513280296
80 1 5.169321952993001
80 2 -3.7509046282092178
81 1 3.172179685292299
81 2 -1.9354639022990279
82 1 6.443375701219859
82 2 -4.472945609254206
83 1 5.608620844601841
83 2 -1.9431860291815906
84 1 1.67185670260913
84 2 -1.675532646103981
85 1 4.58570505181416
85 2 -2.698901115980209
86 1 7.3018106155262394
86 2 -2.6923522847631967
87 1 2.4742367944431667
87 2 -3.9187520504838473
88 1 4.12593838189958
88 2 -1.9613337064321439
89 1 0.10881154839749785
89 2 -2.373075024216926
90 1 3.8916404061866943
90 2 -1.087972789380081
91 1 5.746285963736755
91 2 -4.25969017622797
92 1 7.06276396862018
92 2 -2.9164613730876754
93 1 1.4297301331657146
93 2 -2.4124131674562013
94 1 1.2605813974089166
94 2 -2.8817053115410842
95 1 1.9051596978836747
95 2 -3.9972796395686885
96 1 3.0592921888878215
96 2 -1.403196851342958
97 1 6.987489578885002
97 2 -1.49486683594565
98 1 1.8063162792537215
98 2 -2.3664402537324425
99 1 4.174971191922899
99 2 -0.8046242989302885
100 1 2.143098383929922
100 2 -2.9561106682301643
101 1 3.3260088916669734
101 2 -3.704951985665275
102 1 3.1079228224390096
102 2 -2.3467253156874675
103 1 -0.06855853170022996
103 2 -2.2581119093634876
104 1 3.8484578754299483
104 2 -1.8336403295440884
105 1 5.473710264700693
105 2 -2.148109409649673
106 1 7.777103726022216
106 2 -2.8209854583929124
107 1 5.615432557386689
107 2 -1.7340332819723705
108 1 3.7988654248963276
108 2 -1.2361931479251804
109 1 4.683739430300843
109 2 -1.0562005513481718
110 1 8.605768884436014
110 2 -2.9645843112529793
111 1 4.153373123074901
111 2 -1.577389345274005
112 1 4.0327222098275985
112 2 -1.7721051738958713
113 1 -0.44157120188325205
113 2 -2.4096772837203844
114 1 4.548808986546316
114 2 -3.731925715534757
115 1 5.508565332998161
115 2 -3.4564474348474015
116 1 4.873206470337128
116 2 -1.9438038858036668
117 1 0.8080276045248223
117 2 -1.1814535581736714
118 1 1.789810419393357
118 2 -1.589558216407739
119 1 5.282095532341401
119 2 -1.4237183344857067
120 1 3.449410209861055
120 2 -3.6012878910236803
121 1 2.3028912365792205
121 2 -3.471997659912329
122 1 4.8612887380973
122 2 -4.761809507902373
123 1 1.3425807028017007
123 2 -4.232804512033745
124 1 1.9112669210409088
124 2 -2.656516875273608
125 1 4.945455308396649
125 2 -1.7559439898322973
126 1 1.3591899803913168
126 2 -2.2867697318810563
127 1 6.272409527789124
127 2 -3.8366590746354827
128 1 4.87723560727712
128 2 -1.6182028758209708
129 1 2.8640071978516723
129 2 -2.96890393364343
130 1 4.813920120324212
130 2 -2.215089022441418
131 1 5.647834448787846
131 2 -3.545712933410553
132 1 2.2178083325007663
132 2 -1.8851176541792969
133 1 3.71103840019987
133 2 -2.1966677883787438
134 1 6.360046754835498
134 2 -2.7656257870755825
135 1 0.7825756600787175
135 2 -3.67704561649038
136 1 5.418492529974616
136 2 -3.640565427449777
137 1 -0.6910570210184241
137 2 -0.512867823119781
138 1 5.517856892800989
138 2 -2.486954354553374
139 1 5.2308354944929984
139 2 -3.6685037325784147
140 1 4.1444476423005
140 2 -1.8929820718141397
141 1 3.5358506430506957
141 2 -2.687355145812459
142 1 6.653236162231032
142 2 -1.5407914377512872
143 1 2.863733827046886
143 2 -2.6599656002670953
144 1 1.703415894932066
144 2 -1.3061039575058337
145 1 3.9185543822359943
145 2 -1.5145432046330995
146 1 2.0819511302753053
146 2 -3.890971877105194
147 1 -0.3287493041307634
147 2 -2.1063428547813725
148 1 5.439497108725599
148 2 -3.1686218783120466
149 1 4.085982402188307
149 2 -3.155904485453902
150 1 4.205381194489307
150 2 -0.8004095730290572
151 1 5.4282754372778435
151 2 -2.5822878798814837
152 1 2.903171426027869
152 2 -1.8013617557697952
153 1 5.132585942372437
153 2 -4.591794606396615
154 1 0.04335853310975857
154 2 -0.5676949168423269
155 1 4.564023192417467
155 2 -2.6880005147047847
156 1 -0.004985074027647141
156 2 -1.262727566966742
157 1 1.6046475134331195
157 2 -3.6588559471879067
158 1 1.0548459931239393
158 2 -2.5100679726310173
159 1 1.1483792966986703
159 2 -2.166804481084572
160 1 5.174134204158825
160 2 -2.884585626531704
161 1 2.5161339118581862
161 2 -2.234339387316429
162 1 2.292895826462367
162 2 -1.9153567164919205
163 1 6.014303609615043
163 2 -4.719635789460627
164 1 6.92566649243593
164 2 -0.8254473407917426
165 1 2.5035616125063216
165 2 -0.8617306547693966
166 1 5.755300182724925
166 2 -2.226003913248461
167 1 3.751109116304691
167 2 -2.789701062220881
168 1 1.7658516055837779
168 2 -1.447538647285633
169 1 5.768896908084955
169 2 -5.885712040346923
170 1 -0.20649661180637624
170 2 -1.4360802549385976
171 1 -0.07565131280668602
171 2 0.08012002186890355
172 1 5.2439527432316755
172 2 -0.7499869130839398
173 1 2.729137770544081
173 2 -1.5770745545581875
174 1 5.094471247847833
174 2 -2.8018439462249756
175 1 1.1042806253767385
175 2 -3.5740262827216562
176 1 3.8798372624028317
176 2 -3.853352188481963
177 1 5.134227845711093
177 2 -2.7792275960518107
178 1 4.4154763030914355
178 2 -2.383280471551993
179 1 -0.6569956899976752
179 2 -1.2768892226123085
180 1 3.1428548894554096
180 2 -2.1134178585969625
181 1 5.306923542244377
181 2 -3.6823979146330355
182 1 3.8607173462865694
182 2 -3.224714661995881
183 1 3.991231775109773
183 2 -2.993536726957244
184 1 0.11073081263949991
184 2 -0.8880952992553945
185 1 3.432107017657717
185 2 -1.49908550148246
186 1 7.826826536785113
186 2 -3.366386390932427
187 1 4.459763748391966
187 2 -2.2318554636077654
188 1 3.024923566840517
188 2 -1.089128963412293
189 1 5.479960003596696
189 2 -2.8209196171376454
190 1 4.041669100655284
190 2 -4.233310915486714
191 1 3.81381720682515
191 2 -3.86895120130423
192 1 3.5071447929410535
192 2 -3.220028166661417
193 1 1.8291486045929932
193 2 -2.230998763753745
194 1 4.284288281431314
194 2 -1.9665092656950303
195 1 0.9347201972201749
195 2 -0.9563759401094223
196 1 5.065112816284084
196 2 -1.529596561207774
197 1 4.424046843249484
197 2 -0.4595605665274811
198 1 4.398001721147081
198 2 -4.263835973983341
199 1 1.4382697995513882
199 2 -2.796328925650456
200 1 4.6256231164390025
200 2 -3.073709823027695
201 1 7.1236777774046445
201 2 -3.5555616614892185
202 1 1.4777922683569957
202 2 -0.5610210861215656
203 1 3.8248508510951837
203 2 -2.529230204112865
204 1 5.828258516968621
204 2 -2.88528519243534
205 1 1.5014707919976176
205 2 -1.8389747670174135
206 1 3.2964736536094588
206 2 -1.4085736171616954
207 1 2.6937287302481767
207 2 -0.8769785999078987
208 1 3.027495943748752
208 2 -2.6142785428412356
209 1 4.5089184389741215
209 2 -2.1865225296405346
210 1 6.58138956603972
210 2 -2.9485272980102315
211 1 3.5776777598795033
211 2 -1.9298356935497931
212 1 5.102824779158981
212 2 -2.0094298462236084
213 1 3.630520960398946
213 2 -3.5241463110996274
214 1 -1.046416117250084
214 2 -0.42934047958736965
215 1 1.489639207462182
215 2 -1.2318287125613967
216 1 5.800340307776835
216 2 -3.364721694169819
217 1 4.091896581655922
217 2 -2.089026265417102
218 1 1.1428030455271676
218 2 -1.504498329291128
219 1 2.5264225741398807
219 2 -3.0018286133290832
220 1 5.2269950904132205
220 2 -1.8696220055299133
221 1 6.809025786695721
221 2 -3.6415789345910374
222 1 2.9749544470276565
222 2 -1.7844398031580684
223 1 3.4003386026226483
223 2 -2.5073436143569188
224 1 4.512175182639172
224 2 -2.4015315047944283
225 1 0.1421046492500122
225 2 -3.6714684216695024
226 1 0.038130738732078395
226 2 -2.6717033214331996
227 1 1.988854989608342
227 2 -2.4973821390588897
228 1 -0.1896195285524569
228 2 -2.5818719586348564
229 1 5.141406919517763
229 2 -0.6491178455483317
230 1 2.5781740650763365
230 2 -2.8271536175849024
231 1 2.9750763524629558
231 2 -1.1819750842716135
232 1 4.082599515294795
232 2 -3.6293284682239286
233 1 3.393948882321734
233 2 -2.1013916015080554
234 1 4.971127399749124
234 2 -2.5985850435382143
235 1 4.730931058643681
235 2 -1.357721618611993
236 1 4.697607130073547
236 2 -3.5517336636557366
237 1 6.6123210476932375
237 2 -2.4680569833417927
238 1 6.799518548814779
238 2 -1.8097705911414503
239 1 1.7347120584475069
239 2 -1.5762946079156954
240 1 -0.8994894065299297
240 2 -2.7239314629152678
241 1 5.566430628390866
241 2 -2.3311329573497246
242 1 2.944332287399784
242 2 -2.6366723603850515
243 1 2.1597374734584225
243 2 -3.7046019579326366
244 1 3.2574568896067806
244 2 -2.8805485230186467
245 1 3.316901865239011
245 2 -1.4357541309449446
246 1 3.79355089209766
246 2 -2.6350825729348752
247 1 2.676054081013716
247 2 -2.086947718962491
248 1 4.97733202283816
248 2 -0.04657437183319235
249 1 2.866386095951889
249 2 -3.088528529822852
250 1 6.237277205255656
250 2 -1.4806116525334847
251 1 5.819533145292965
251 2 -0.3310848512692752
252 1 2.1457285911596555
252 2 -3.86643711797851
253 1 3.2590769555895576
253 2 -3.1919901725989246
254 1 2.896747497985862
254 2 -1.9770120333679184
255 1 3.7978046885371026
255 2 -3.425894353654394
256 1 3.725513318435036
256 2 -2.000915063621729
257 1 6.1070648195910895
257 2 -2.5775766552318693
258 1 3.0611712004778764
258 2 -3.0307110075951442
259 1 0.13673997689908823
259 2 -3.017858891400077
260 1 4.705135097806607
260 2 -2.6160568930338637
261 1 3.561861660200714
261 2 -0.8416226569329377
262 1 3.544798694128011
262 2 -1.4797532775215212
263 1 3.4078454856470994
263 2 -3.5104751028023244
264 1 4.140225276410038
264 2 -0.9944075389395557
265 1 3.7143714745842664
265 2 -2.3772140036798044
266 1 4.648744839296002
266 2 -3.0492294132503694
267 1 4.141512203799165
267 2 -2.8656346311124947
268 1 0.5704262312257309
268 2 -1.0256427009250086
269 1 5.054853621590082
269 2 -2.3489202297043437
270 1 4.440184244308637
270 2 -2.992296204767986
271 1 4.472856694327649
271 2 -3.078515809248901
272 1 0.9805189884393455
272 2 -1.4787686154787771
273 1 1.195967571030768
273 2 -1.907373704649323
274 1 3.2094894442240722
274 2 -3.6475845890984857
275 1 4.294208804806051
275 2 -1.3900121978181401
276 1 3.634881234088238
276 2 -0.29720382379275456
277 1 6.1781031055973
277 2 -2.6680540047977215
278 1 8.20417371726229
278 2 -3.923544268259069
279 1 3.1507575576671205
279 2 -4.3886015073029725
280 1 5.7606017505238025
280 2 -2.160594896321372
281 1 3.4641534746321483
281 2 -2.3563460963303027
282 1 5.859838235220121
282 2 -2.634731165181438
283 1 3.875817555313949
283 2 -0.6647901858696472
284 1 8.008125599442177
284 2 -2.0703334267335407
285 1 0.3935041009821809
285 2 -1.944384266233028
286 1 1.110020897408262
286 2 -3.65011573153693
287 1 1.7836950196613415
287 2 -4.069138211818559
288 1 5.408152395160401
288 2 -2.388408931040116
289 1 1.0714279578677823
289 2 -2.8226739745209226
290 1 5.790331730732962
290 2 -3.1624751796155217
291 1 4.455932679083616
291 2 -2.1914625188526493
292 1 1.8117867998891715
292 2 -0.9726952033525762
293 1 1.5836041778973096
293 2 -1.396659612511122
294 1 4.3673687386213
294 2 -3.646897526440403
295 1 4.810167443256019
295 2 -1.310750465617979
296 1 6.105893692362128
296 2 -2.594422036445337
297 1 3.675775765048336
297 2 -2.497536788001652
298 1 6.4391431379322395
298 2 -3.39163799402961
299 1 3.736820003532509
299 2 -1.8711496619180032
300 1 4.229077924565349
300 2 -1.3502272960674087
301 1 7.688399602500706
301 2 -3.519063435271694
302 1 0.3877525801428039
302 2 -3.468252982482975
303 1 6.188752660585797
303 2 -3.629161340653371
304 1 3.2825149370275915
304 2 -1.4169410131824007
305 1 0.7370136130934397
305 2 -2.2942640702878117
306 1 4.383679666767753
306 2 -1.9110174812817473
307 1 3.5432478703889325
307 2 -4.078242860457285
308 1 3.227283152496342
308 2 -3.488213425417018
309 1 4.71370398617392
309 2 -0.8725465651437336
310 1 1.9003234891737313
310 2 -2.271529848570463
311 1 5.14043892976277
311 2 -0.9340021458275465
312 1 3.0879751715381616
312 2 -2.443664721949164
313 1 4.553731281614889
313 2 -1.689203532439243
314 1 6.615593436087311
314 2 -2.162827842167287
315 1 2.466559138056949
315 2 -2.0792035551853463
316 1 6.042540828436412
316 2 -2.988077743283527
317 1 5.053544699704491
317 2 -1.3589427288344789
318 1 5.063373459080836
318 2 -0.7010679560339226
319 1 5.434061910324655
319 2 -0.953464699955707
320 1 0.6383993884200865
320 2 -1.736832990767566
321 1 7.581558749250174
321 2 -3.544881884041771
322 1 2.5312169603495986
322 2 -3.181584035075816
323 1 4.485327801157116
323 2 -3.1479875773272306
324 1 3.3414645600713926
324 2 -1.3529194404080158
325 1 6.726946455332531
325 2 -1.2557774216659914
326 1 3.6201762345246036
326 2 -2.808297484838932
327 1 3.737737606915334
327 2 -0.7741564924067308
328 1 3.5534122558646017
328 2 -3.7430121833129246
329 1 4.851034862218885
329 2 -2.818338389699881
330 1 6.354791285500121
330 2 -1.1080427252332865
331 1 3.129568857654884
331 2 -1.3458576709744035
332 1 3.482161083969718
332 2 -3.033248603297177
333 1 2.928367508293192
333 2 -1.2925988438884304
334 1 6.571238541498371
334 2 -4.045022765466722
335 1 4.568260329038951
335 2 -2.3609498265052298
336 1 5.30728066663031
336 2 -2.163731699857316
337 1 3.9688616642016914
337 2 -3.301591137836515
338 1 1.0831865608653106
338 2 -3.002720877028225
339 1 5.939716680421833
339 2 -2.8736532849822476
340 1 6.726543722015929
340 2 -2.8633670028052003
341 1 -0.4034897432471718
341 2 -2.332499251528961
342 1 2.3839812368964077
342 2 -2.7767818692500716
343 1 4.263677093668441
343 2 -1.0966601522867967
344 1 2.6087442279600976
344 2 -2.236240631091151
345 1 4.0947158486863895
345 2 -2.7961246810145863
346 1 3.4400430166949056
346 2 -1.5386901807006037
347 1 6.441210110743781
347 2 -4.3198890452944205
348 1 4.171436130565386
348 2 -3.351612687530176
349 1 1.6465761104289456
349 2 -1.575959828627004
350 1 3.340789475433321
350 2 -3.300743849344695
351 1 3.949883653801827
351 2 -2.750464685055128
352 1 6.503850000056838
352 2 -2.132838454394999
353 1 4.332077996525644
353 2 -3.0056658185499114
354 1 4.071130786816582
354 2 -2.8819016092029717
355 1 6.519756776523075
355 2 -1.576678934435085
356 1 3.06123698034843
356 2 -1.8997446543072256
357 1 4.4726897085700585
357 2 -3.1184744415512906
358 1 3.678681821434206
358 2 -2.5842562991757774
359 1 4.393465547425423
359 2 -2.407881072479509
360 1 6.799602863880605
360 2 -3.460357017477313
361 1 4.1780004115059395
361 2 -1.0901363348535442
362 1 4.675085025754527
362 2 -1.6324987600695997
363 1 3.0963675902774432
363 2 -2.323027006739172
364 1 4.812925384412409
364 2 -1.9596369827369742
365 1 1.0257557777548452
365 2 -1.0783883676097008
366 1 5.899826972628581
366 2 -3.1819744956064406
367 1 0.2653023465783657
367 2 -2.9501926694135703
368 1 3.6519874800872856
368 2 -2.6733695436959293
369 1 5.902859738705591
369 2 -2.9940262008831904
370 1 3.8235236814205056
370 2 -2.1641848678217093
371 1 3.4921893934154355
371 2 -2.251478975345585
372 1 0.960389611288909
372 2 -3.243649244738311
373 1 4.307381675074078
373 2 -3.34679763937111
374 1 0.27867208487060235
374 2 -1.526590206854577
375 1 4.067707043508435
375 2 -1.6816882455525655
376 1 5.572960436938627
376 2 -3.027468249374678
377 1 4.285354849786774
377 2 -1.5483543875741228
378 1 4.5045538837455075
378 2 -0.45627338481831536
379 1 5.531783800048539
379 2 -4.751317857305146
380 1 6.796987924475124
380 2 -3.1423458286771675
381 1 3.737790939491691
381 2 -1.6159190904103402
382 1 6.662705671877028
382 2 -3.199522527397032
383 1 3.396911749828929
383 2 -1.649136860176578
384 1 4.459788375392218
384 2 -1.7207710465118917
385 1 1.3953219525702791
385 2 -3.342109724674774
386 1 5.8766821032275836
386 2 -2.3617899541813223
387 1 0.5462881128198376
387 2 -1.5947275142366548
388 1 6.664222585067877
388 2 -4.677627142823815
389 1 3.0535776265172885
389 2 0.2724654948030065
390 1 4.60309451858221
390 2 -3.0010047676134195
391 1 3.34397100800777
391 2 0.2934976725696101
392 1 1.0834896642815095
392 2 -1.705487617615271
393 1 5.7661244741075
393 2 -3.037724970181017
394 1 1.416206467348724
394 2 -3.1181115623795073
395 1 7.9678515609388985
395 2 -2.9361819639310367
396 1 4.568045407262081
396 2 -2.2906967896600916
397 1 5.441680950321601
397 2 -2.313215148777476
398 1 3.6755481938232872
398 2 -1.5352508206979603
399 1 4.767133214882251
399 2 -2.0344257996942066
400 1 0.2711589217089174
400 2 -1.3079440457626315
401 1 6.164182916184284
401 2 -2.790016749020873
402 1 8.119506913502164
402 2 -2.3021058347087187
403 1 4.378084462655131
403 2 -4.6407314599577365
404 1 3.85964259804008
404 2 -1.176197116584276
405 1 5.343015974428697
405 2 -3.964977421865724
406 1 5.536148175955681
406 2 -3.404719460117463
407 1 0.05191138869021472
407 2 -2.17899604688849
408 1 -0.9673329347450075
408 2 -1.4793388568463788
409 1 4.751423346179341
409 2 -2.1673839115121067
410 1 3.6948523012472956
410 2 -3.0478328906130217
411 1 3.6867804852739434
411 2 -2.0446807311994952
412 1 6.5545783185566595
412 2 -2.014353250152646
413 1 2.945237428890673
413 2 -1.665302611577371
414 1 1.010085286509144
414 2 -4.898546310462268
415 1 4.763221722823186
415 2 -2.5837217568014825
416 1 4.258915885166842
416 2 -2.0742838563285884
417 1 4.4004285261603995
417 2 -2.750078754635517
418 1 2.9745983532629694
418 2 -4.176144782190376
419 1 0.5773868017420631
419 2 -0.5720149987983856
420 1 3.8667702401333752
420 2 -2.6773182839665677
421 1 1.3600450307097787
421 2 0.16671387694417916
422 1 6.448939027165558
422 2 -3.043131239339297
423 1 0.9419394080179386
423 2 -2.9847687755595165
424 1 4.140134800433084
424 2 -1.4987936886084847
425 1 2.543974455584584
425 2 -1.8292526919479937
426 1 1.2963943477050273
426 2 -3.4612746398239382
427 1 3.654647184376685
427 2 -1.3792449010058894
428 1 5.517084468104258
428 2 -3.187332938324196
429 1 4.601601299139123
429 2 -2.7568480206904633
430 1 1.6247901126121982
430 2 -1.8505629119551927
431 1 7.064290245957569
431 2 -3.035360388613203
432 1 3.239069111486235
432 2 -2.264527153174448
433 1 2.7455799000259002
433 2 -1.8008188955509823
434 1 3.2200217977713734
434 2 -2.2370764091994135
435 1 -0.1008975449657954
435 2 -1.0113671246175318
436 1 1.4933586068795783
436 2 -1.708619231793194
437 1 2.76534121744559
437 2 -0.8750134126089812
438 1 7.7605099216277305
438 2 -2.8229218321832423
439 1 8.004721020172646
439 2 -2.576457413855996
440 1 3.8431664249693482
440 2 -3.1608102084591003
441 1 4.792132984674214
441 2 -1.7284011193283415
442 1 1.4437908396854318
442 2 -1.467000068020984
443 1 6.810425636150338
443 2 -2.1467680143276056
444 1 2.583989578616274
444 2 -2.878906926153769
445 1 3.8468813154141897
445 2 -1.490498393009417
446 1 4.008141301737019
446 2 -3.1197924172952485
447 1 8.45721604123474
447 2 -3.6813905415122257
448 1 4.683658590443651
448 2 -1.7912949750788072
449 1 2.8560838836364133
449 2 -2.6205175138741197
450 1 3.3961043454109507
450 2 -2.1978312502273805
451 1 4.527069102706924
451 2 -1.876424299546601
452 1 4.872467143468455
452 2 -2.64835856351689
453 1 3.4951421566520415
453 2 -2.126765296015543
454 1 6.299267967541981
454 2 -1.3526829705481445
455 1 1.4738673272029477
455 2 -1.7175335187510903
456 1 3.7414061120631215
456 2 -3.7821565635678214
457 1 2.67519399497065
457 2 -2.5069783484528902
458 1 6.588222838744889
458 2 -1.4014791352152034
459 1 8.233340742940523
459 2 -2.360568202151918
460 1 5.432125628998259
460 2 -1.1497209959661665
461 1 2.558211640899747
461 2 -2.194304461396708
462 1 1.8758468703103528
462 2 -0.8965988274570194
463 1 3.4591726719366998
463 2 -3.6301258304817132
464 1 6.271938119426328
464 2 -2.7881223090491227
465 1 1.7280922911522087
465 2 -1.4111916532190596
466 1 3.1487256348722745
466 2 -0.412082371130964
467 1 7.028808318023713
467 2 -2.297364258270903
468 1 4.295254237343256
468 2 -1.3111705181467823
469 1 2.141316684909171
469 2 -1.6545150910076367
470 1 4.623461646847557
470 2 -3.62990431483815
471 1 5.084647458371688
471 2 -2.453547277046353
472 1 1.957040407107561
472 2 -2.846675347208845
473 1 0.9307050441905371
473 2 -2.1718384663220265
474 1 4.725742427444264
474 2 -4.210213304956836
475 1 2.332171201430964
475 2 -3.8281626018226285
476 1 1.0055331886000847
476 2 -1.272159366517043
477 1 2.2564644198024855
477 2 -2.2140548724532465
478 1 7.282415575470292
478 2 -3.7826046192426714
479 1 3.8263818810683135
479 2 -1.831362344527295
480 1 6.684279566831895
480 2 -4.440314822598699
481 1 5.171637077590915
481 2 -3.7280945176514417
482 1 1.6797402098426502
482 2 -2.627463394115959
483 1 1.8577697600863723
483 2 -2.488788719040794
484 1 2.8964416051804993
484 2 -4.312672703523123
485 1 5.0654196570825105
485 2 -3.929633710630229
486 1 6.602057075645369
486 2 -2.5972845553398867
487 1 1.048208262314707
487 2 -1.666041800100011
488 1 6.750538031422271
488 2 -3.6316787858709114
489 1 4.95957462062783
489 2 -0.49382270202216416
490 1 2.7242307122213507
490 2 -1.9560911340480125
491 1 3.918825984566275
491 2 -2.3525746535187912
492 1 1.1694579386185233
492 2 -2.8460106716613818
493 1 4.155324866002301
493 2 -2.6030092608242947
494 1 6.246738951608446
494 2 -0.9696181105066737
495 1 3.4114180184608527
495 2 -2.366099751853921
496 1 6.68872212725365
496 2 -2.6231439117706583
497 1 -0.33837029359712734
497 2 -1.9515690451118721
498 1 5.8473994228810255
498 2 -3.3706968257491616
499 1 2.5377631283505204
499 2 -2.6434949485705697
500 1 3.8251787704170983
500 2 -3.253912633940752
501 1 4.0179175061309245
501 2 -2.825008894895283
502 1 6.706088494691178
502 2 -2.054780861562833
503 1 4.58541775301421
503 2 -2.860205813640627
504 1 10.156268143283366
504 2 -3.5172496927082415
505 1 5.67660480996585
505 2 -2.89785730154758
506 1 2.793108923785927
506 2 -1.2726986293152371
507 1 3.8238811769998464
507 2 -3.228650876322193
508 1 4.119455073840997
508 2 -1.918176473339157
509 1 2.9353910530721756
509 2 -1.9771900401818672
510 1 5.003968963220585
510 2 -2.2253124476696935
511 1 1.7212928813237047
511 2 -2.577081836619039
512 1 3.787044345110024
512 2 -2.685834632789833
513 1 3.8413931088917472
513 2 -1.3989939130603388
514 1 2.8058546453209026
514 2 -2.219779106642533
515 1 3.331388948463014
515 2 -4.104289546575669
516 1 2.4810815063511145
516 2 -3.4268674781751867
517 1 3.2716049490602024
517 2 -2.7191035518625335
518 1 6.396133016741843
518 2 -2.051224403377816
519 1 2.2979148769657516
519 2 -4.357265957074576
520 1 1.7376208236532538
520 2 -3.617777809755524
521 1 4.973125267807688
521 2 -1.429343520225747
522 1 2.5533576490408936
522 2 -4.20772811340545
523 1 3.4233824750959845
523 2 -3.8620025113229883
524 1 5.574641515747107
524 2 -3.296827863463151
525 1 4.278835759669465
525 2 -1.8842783868483433
526 1 -0.9088662762770179
526 2 -3.8789806546493812
527 1 4.219743375752891
527 2 -1.0540369934734901
528 1 4.773598427701183
528 2 -2.0089054894020864
529 1 3.703311488936829
529 2 -2.8296076924485973
530 1 1.8138558390121797
530 2 -1.4136109392245026
531 1 6.45993825877429
531 2 -2.3854459535779906
532 1 5.086783603193285
532 2 -2.2464886188989417
533 1 5.7705180219582415
533 2 -0.887679752615528
534 1 3.47391780214719
