,0,1,cluster,KMeans
78,-6.493766406342107,-9.32949810812092,blue,blue
79,-5.260666866591791,-9.527858821354762,blue,blue
80,-6.551719266153832,-8.610404807736494,blue,blue
81,-5.490039077855531,-8.76837488470914,blue,blue
82,-5.983605264287508,-9.610317219503814,blue,blue
83,-6.242049462514037,-8.567506688938778,blue,blue
84,-6.160210981200775,-8.395274631404446,blue,blue
85,-7.7092150883693495,-10.906528042322389,blue,blue
86,-6.784056188675444,-7.962832018901877,blue,blue
87,-8.283242324303792,-8.561070983113728,blue,blue
88,-6.2998521776433805,-10.10620614527507,blue,blue
89,-6.107057974487534,-7.3355016851046715,blue,blue
90,-5.061831984319815,-8.652603855948234,blue,blue
91,-8.349399684609985,-9.624914334117403,blue,blue
92,-7.020020129328901,-8.802382637086342,blue,blue
93,-6.03834953176123,-8.081426143403807,blue,blue
94,-4.085341855047609,-9.345987222618902,blue,blue
95,-4.907642576065821,-9.563501512185642,blue,blue
96,-5.706082595910739,-9.814836568002335,blue,blue
97,-6.054215035231154,-9.03396141522481,blue,blue
98,-6.25865930167077,-9.249095852803759,blue,blue
99,-6.860003793987816,-9.983392256263164,blue,blue
100,-8.256273631672839,-10.155946607789966,blue,blue
101,-5.162044890286667,-7.966260889043109,blue,blue
102,-4.681966302473226,-10.43090256224086,blue,blue
103,-7.132162848504133,-9.143045367642474,blue,blue
104,-6.8541122593415045,-10.24065637597137,blue,blue
105,-4.608008220391639,-9.135708080007994,blue,blue
106,-5.312161548919809,-8.756130562771709,blue,blue
107,-6.768153552098497,-8.638694468794482,blue,blue
108,-8.40031776169606,-8.325307307299685,blue,blue
109,-6.597377018848609,-10.410654146769158,blue,blue
110,-7.613621103238938,-9.333204666255705,blue,blue
111,-7.471798060612792,-8.70558602685568,blue,blue
112,-5.498306846253717,-8.993410763536751,blue,blue
113,-5.669667551783693,-9.229198835765029,blue,blue
114,-6.943476573000377,-10.317367081438807,blue,blue
115,-6.065593307776054,-9.099832305343135,blue,blue
116,-6.953171410651615,-9.717791524677597,blue,blue
117,-6.825435956421679,-7.746841273135184,blue,blue
118,-6.8477270611415815,-10.528822780295341,blue,blue
119,-6.1913178229132875,-7.974900230167165,blue,blue
120,-5.960506795188333,-10.103484187607693,blue,blue
121,-5.4387244614144254,-6.806232832028596,blue,blue
122,-7.068730212759811,-9.330267563824005,blue,blue
123,-7.870810940373324,-10.409239975941013,blue,blue
124,-7.337252422730889,-9.202014704173989,blue,blue
125,-6.513035463546637,-9.65602744507138,blue,blue
126,-8.346268032398445,-8.824097814971646,blue,blue
127,-5.968479452311386,-9.587520282338735,blue,blue
128,-7.245096304168277,-9.08050586885032,blue,blue
129,-5.526422112558304,-9.613304426552626,blue,blue
130,-6.619177856055396,-7.841305447707416,blue,blue
131,-6.880091816610461,-9.292893707844831,blue,blue
132,-5.628932427462,-8.216064461437593,blue,blue
133,-7.860980310331016,-9.759143541019595,blue,blue
134,-7.2164713688718924,-9.76774646521456,blue,blue
135,-5.870530029494375,-8.858362768396123,blue,blue
136,-6.262931978279306,-10.899534464711419,blue,blue
137,-5.640039831257808,-9.960206075838336,blue,blue
138,-6.145214154970838,-8.814941278292627,blue,blue
139,-4.218259439841357,-9.25033231616206,blue,blue
140,-6.409266333049785,-10.989020439323813,blue,blue
141,-7.893523587599853,-7.840841543227603,blue,blue
142,-6.620094404304083,-6.967767188363363,blue,blue
143,-5.803363007348475,-9.599528772769942,blue,blue
144,-5.464121961521507,-11.936878524852311,blue,blue
145,-6.787159442462323,-9.352487758391538,blue,blue
146,-5.598620168190623,-7.7470374474799595,blue,blue
147,-7.2138129994163425,-7.468748332613407,blue,blue
148,-6.58319024633354,-10.584040755124299,blue,blue
149,-5.99592271008009,-7.969271317209689,blue,blue
150,-6.9702321277651045,-11.073910104803977,blue,blue
151,-5.086953296477304,-8.473896141881406,blue,blue
152,-6.585392712151288,-9.326336186874197,blue,blue
153,-6.112906324618455,-10.640844894629263,blue,blue
154,-6.467530519447834,-9.69725831200219,blue,blue
155,-7.685729723049145,-9.189558666716774,blue,blue
156,-5.843899288942888,-7.336722922979009,blue,blue
157,-6.52462859468576,-9.906332566240053,blue,blue
158,-9.64845400664275,-9.216673958423984,blue,blue
159,-5.663154740794265,-9.580651301745696,blue,blue
160,-6.557299354197972,-9.033246009565957,blue,blue
161,-8.16379594810361,-10.240987733399043,blue,blue
162,-4.741942018848271,-11.773710224340036,blue,blue
163,-6.816079447380803,-10.3897790447677,blue,blue
164,-5.906756843295668,-9.626645715841391,blue,blue
165,-6.65042541700496,-10.14986483160359,blue,blue
166,-6.151952910256421,-9.021189720860619,blue,blue
167,-5.448984947631588,-8.240703688990124,blue,blue
168,-6.170764972752236,-9.411293736000465,blue,blue
169,-4.8247300899267165,-10.243427602641706,blue,blue
170,-5.261251230105492,-9.252548609476996,blue,blue
171,-6.62107759098639,-10.224574041257881,blue,blue
172,-6.916712774097419,-9.79445030312819,blue,blue
173,-7.404446221610655,-10.076416255668164,blue,blue
174,-6.383674277664891,-8.731955394930129,blue,blue
175,-5.959039075042146,-10.039923339396848,blue,blue
176,-5.1853631822450925,-8.389943063080116,blue,blue
177,-7.791385258375331,-9.449567947806418,blue,blue
178,-8.578001287364554,-9.203942109157152,blue,blue
179,-6.326124858679719,-9.838381057341763,blue,blue
180,-5.524091818602184,-9.113678917748217,blue,blue
181,-5.228849393991849,-8.986272721709085,blue,blue
182,-6.9360075355371285,-8.532318241634327,blue,blue
183,-6.596582986986729,-11.278499508505812,blue,blue
184,-5.571585440398958,-7.964604967910553,blue,blue
185,-7.169224945713172,-9.037963497828137,blue,blue
186,-5.758600326251498,-8.680760858244852,blue,blue
187,-5.977893910295132,-8.1340149904784,blue,blue
188,-7.445240728832528,-10.334197506048858,blue,blue
189,-6.200905961657509,-9.108289890116456,blue,blue
190,-7.333368606637172,-10.34268432482297,blue,blue
191,-7.322878755503979,-9.06862564215393,blue,blue
192,-5.904066328920412,-8.86129057064064,blue,blue
193,-7.2962773493445825,-10.661695491688766,blue,blue
194,-5.2019559237481054,-7.202835349965692,blue,blue
195,-6.878974793391108,-8.721793741606096,blue,blue
196,-7.182932465033119,-8.704243920608535,blue,blue
197,-6.661765218670046,-8.599220254549909,blue,blue
198,-7.225952993896072,-10.290706626275975,blue,blue
199,-6.749350235012792,-10.592049101236388,blue,blue
200,-7.014919740519606,-10.842779721871048,blue,blue
201,-6.8838532692059315,-7.591625656656832,blue,blue
202,-9.025643101719105,-8.869297170407371,blue,blue
203,-5.013074199057315,-11.304551626198652,blue,blue
204,-6.286807894354677,-8.4667524647261,blue,blue
205,-6.645243176232727,-9.170919682017976,blue,blue
206,-6.9735133222263554,-8.604502692457173,blue,blue
207,-4.645411660335663,-10.2423760164541,blue,blue
208,-8.186804240009915,-9.05955734538659,blue,blue
209,-6.390603707274858,-8.103538213703855,blue,blue
210,-6.723576158562708,-10.337092921673921,blue,blue
211,-6.162308986838452,-9.319996567171305,blue,blue
212,-8.07217577838422,-9.02615723091353,blue,blue
213,-6.647644549779808,-9.313105700333473,blue,blue
214,-6.263032824450934,-8.49592199110787,blue,blue
215,-5.664000313587629,-9.391453669252023,blue,blue
216,-5.518720753562608,-9.892272283852545,blue,blue
217,-5.022454662782592,-8.485139977297012,blue,blue
218,-5.67709741394751,-9.61471033676474,blue,blue
219,-7.792338898296711,-10.47507938204791,blue,blue
220,-6.563776982750812,-10.37688334671819,blue,blue
221,-7.322836519797248,-8.365198659231464,blue,blue
222,-6.355891588138199,-7.990342568617463,blue,blue
223,-7.98516180339576,-9.816719744798942,blue,blue
224,-8.064314018798523,-10.810791351309796,blue,blue
225,-8.889018823033354,-8.865453479375109,blue,blue
226,-5.100307131843463,-9.869216799405791,blue,blue
227,-7.867788953839782,-10.120711771038565,blue,blue
228,-5.411117334506479,-10.333348178659344,blue,blue
229,-5.6405244689641965,-8.03616487720287,blue,blue
230,-7.6618590457447855,-7.395293044634414,blue,blue
231,-7.612050171934478,-8.66392920532385,blue,blue
232,-6.019507349840702,-11.43659207106905,blue,blue
233,-5.840118131630665,-10.101994454646308,blue,blue
234,-6.451705228317191,-8.494840369499801,blue,blue
235,-6.5760383934185205,-10.00476181311491,blue,blue
236,-6.054744366945746,-10.981213234997373,blue,blue
237,-6.60332506200784,-9.37374607486696,blue,blue
238,-6.2622301636528945,-10.207016204646402,blue,blue
239,-5.852953681599533,-9.157470569738825,blue,blue
240,-4.0927229692181,-10.55252895015089,blue,blue
241,-8.014096461161017,-9.844502679936717,blue,blue
242,-6.456621980085701,-9.728354249598798,blue,blue
243,-7.04683135958739,-9.125143858685606,blue,blue
244,-4.882409783585707,-10.581743306415431,blue,blue
245,-6.342255113002416,-9.766594677622566,blue,blue
246,-6.30537184928372,-10.130465634091374,blue,blue
247,-7.362837413544076,-8.371399112412764,blue,blue
248,-5.957209365140747,-9.463159048149178,blue,blue
249,-7.459963943427688,-9.241434639667027,blue,blue
250,-5.693762730991287,-10.641565465759449,blue,blue
251,-6.995492287649381,-10.339724702686208,blue,blue
252,-7.035420456536941,-9.615981628327605,blue,blue
253,-5.906101357588325,-9.231281890820899,blue,blue
254,-6.138119129053428,-7.705261359772496,blue,blue
255,-5.8810929612706815,-9.6171576986851,blue,blue
256,-5.546539008534271,-10.326616784759125,blue,blue
257,-6.2379960963736405,-8.022524780340586,blue,blue
258,-5.598477400803601,-9.894638831477213,blue,blue
259,-6.338874329262593,-9.507760714844547,blue,blue
260,-7.089980642153699,-9.160617238930268,blue,blue
261,-8.316592568164596,-10.139990361050174,blue,blue
262,-5.205036945382354,-8.870340098459817,blue,blue
263,-7.460715329637182,-8.367496716888004,blue,blue
264,-7.037793301603065,-9.485389881364304,blue,blue
265,-5.850476364222255,-9.86640066767534,blue,blue
266,-6.455308008611176,-10.17041409225125,blue,blue
267,-5.989512506731171,-9.933501472662925,blue,blue
268,-4.677087151542604,-9.85135562915606,blue,blue
269,-6.737438348017913,-9.056056189715717,blue,blue
270,-6.022412469419216,-9.738499537226087,blue,blue
271,-7.77889388057209,-8.676807850679658,blue,blue
272,-5.493634337253889,-10.863305286726185,blue,blue
273,-6.903589442292622,-9.659350090816291,blue,blue
274,-5.850487758244862,-10.36081882767254,blue,blue
275,-7.915392350332065,-7.573105919943655,blue,blue
276,-8.91336590011446,-10.606288244812045,blue,blue
277,-5.793392099432286,-6.531462309065143,blue,blue
278,-8.823634382870011,-9.003736458872046,blue,blue
279,-6.624078379639503,-9.346716095089311,blue,blue
280,-5.967059849533977,-9.21261446176595,blue,blue
281,-6.866589113376688,-9.797760077671438,blue,blue
282,-6.979713337632084,-10.159349808655913,blue,blue
283,-6.238864957586527,-9.755411505380255,blue,blue
284,-7.564733877080455,-9.74633558327333,blue,blue
285,-6.833931728023632,-10.511770859095861,blue,blue
286,-7.058757020823673,-10.33097102420803,blue,blue
287,-7.825897530679528,-10.766527945441721,blue,blue
288,-6.226228501977017,-9.553716668914845,blue,blue
289,-6.407179495090148,-9.871667165041869,blue,blue
290,-6.112770800580186,-9.649138850818417,blue,blue
291,-7.0478602150916165,-9.72899221148499,blue,blue
292,-6.657994828162598,-7.997407367630806,blue,blue
293,-5.671408367930272,-8.787388780044958,blue,blue
294,-7.563643275853874,-8.538535944515997,blue,blue
295,-7.024613786476016,-10.034757877138814,blue,blue
296,-5.848917278815529,-8.331758540297463,blue,blue
297,-5.756807588297133,-10.105525911268753,blue,blue
298,-6.590577940427305,-9.006326219121211,blue,blue
299,-7.901449465675393,-9.851146385495719,blue,blue
300,-6.1132310601546616,-8.332685369401235,blue,blue
301,-6.860018672114058,-10.239702511787316,blue,blue
302,-5.476173770630102,-9.054889315590957,blue,blue
303,-4.992020567042813,-10.372723276233092,blue,blue
304,-7.205929036114261,-9.316667494689522,blue,blue
305,-6.299620378321305,-9.46105647943109,blue,blue
306,-8.649576830959358,-11.092601484168163,blue,blue
307,-6.679823502471607,-8.257221558588405,blue,blue
308,-7.233342471547151,-8.811561355297814,blue,blue
309,-5.446456586133053,-12.366478576558688,blue,blue
310,-7.398415100214363,-9.189822338247074,blue,blue
311,-5.682768321981351,-9.33621889854974,blue,blue
312,-6.28298413463034,-9.451116521434907,blue,blue
313,-6.496680348944111,-9.209956406721046,blue,blue
314,-5.670046169192503,-9.790428589150652,blue,blue
315,-6.909495136485283,-10.874530275796232,blue,blue
316,-6.000949757722468,-9.983032539709624,blue,blue
317,-4.485825331899726,-8.868330168297861,blue,blue
318,-5.408205343888751,-10.91130335025782,blue,blue
319,-5.769569720672676,-8.869772600369803,blue,blue
320,-5.770713010272249,-10.367743862621836,blue,blue
321,-6.88538072289284,-9.778562892627932,blue,blue
322,-8.242823448094775,-9.187663547117705,blue,blue
323,-8.230566300398268,-9.182108137249264,blue,blue
324,-5.563354782326381,-8.603032910003456,blue,blue
325,-6.046846712931884,-10.632125865580832,blue,blue
326,-7.349545795253059,-8.35537199716516,blue,blue
327,-5.31648782261448,-9.45146095862559,blue,blue
328,-6.987573535366383,-8.508590526814356,blue,blue
329,-6.3339693275577575,-7.799646353225862,blue,blue
330,-6.597087786295689,-8.35101014933655,blue,blue
331,-6.644800464763197,-9.356227111981154,blue,blue
332,-5.788483885598178,-7.405486299567412,blue,blue
333,-5.510874963347302,-8.942959426774378,blue,blue
334,-7.5076015794086395,-10.473697361616674,blue,blue
335,-5.39587656280691,-8.91100697205284,blue,blue
336,-6.832227482401438,-11.713910840997833,blue,blue
337,-5.932674441447593,-10.375635018412892,blue,blue
338,-4.878165699604496,-9.142774986687996,blue,blue
339,-5.713589645693021,-8.87647990477518,blue,blue
340,-8.196905478670983,-9.016687531191305,blue,blue
341,-6.985162388529234,-8.615111251110125,blue,blue
342,-6.094425962519002,-11.102596617869658,blue,blue
343,-8.256593548434822,-10.079589175426783,blue,blue
344,-7.569243084753112,-8.571852784000823,blue,blue
345,-6.043276729740107,-10.135787622017935,blue,blue
346,-6.631182358055693,-10.180753898538276,blue,blue
347,-4.566926965644876,-8.726869516271913,blue,blue
348,-6.852804075080622,-9.305403902173671,blue,blue
349,-6.739712749327384,-10.472268657291748,blue,blue
350,-6.82811586565704,-10.396229414140556,blue,blue
351,-6.31877575324754,-9.18138881061664,blue,blue
352,-5.900885826904695,-8.632951583694709,blue,blue
353,-6.9772642421928746,-8.603478863712342,blue,blue
354,-7.744768584597961,-9.575868146308768,blue,blue
355,-6.9884322781748835,-10.531997932054644,blue,blue
356,-5.721178152314126,-9.851769699966198,blue,blue
357,-6.921205320138371,-10.335405052262814,blue,blue
358,-7.441076695603478,-9.93604110233132,blue,blue
359,-7.36909281837704,-9.165538301807734,blue,blue
360,-5.534771500793224,-8.439644676506028,blue,blue
361,-4.471071998581813,-9.378668153107215,blue,blue
362,-8.239566038675582,-9.001707866566642,blue,blue
363,-8.95299193243161,-9.445447220742821,blue,blue
364,-5.001258257343055,-10.269632169130958,blue,blue
365,-5.935170261007444,-9.176255328317453,blue,blue
366,-5.787370559132414,-9.055137252353603,blue,blue
367,-5.219718541879342,-9.824667843172701,blue,blue
368,-7.992515590784122,-9.41242677659461,blue,blue
369,-7.563073067159456,-10.961464347271995,blue,blue
370,-7.741861589711473,-10.498917117198936,blue,blue
371,-6.021137243286328,-9.498691106174174,blue,blue
372,-5.602034894463466,-9.644486620504777,blue,blue
373,-6.104312203897149,-9.408487280463389,blue,blue
374,-7.225083261593989,-8.3935208393237,blue,blue
375,-6.098824269541276,-10.908813563233446,blue,blue
376,-4.765927846240233,-7.687801862592805,blue,blue
377,-5.995916205077721,-8.338411184350653,blue,blue
378,-5.946243591639087,-10.48656992857853,blue,blue
379,-6.592473457634658,-10.940682749379707,blue,blue
380,-5.9745938670568,-8.943508267526573,blue,blue
381,-4.228928749359151,-10.73448863523366,blue,blue
382,-6.099812206825663,-11.937265861860023,blue,blue
383,-4.949567816708335,-10.023667921481426,blue,blue
384,-5.544968101291701,-8.548221592708575,blue,blue
385,-8.666969954668557,-9.264239311755857,blue,blue
386,-7.858697876108778,-9.729893229545665,blue,blue
387,-5.815629135960727,-9.934685727412976,blue,blue
388,-6.856284539939349,-10.205780233929518,blue,blue
389,-7.551139243828999,-9.873032823330252,blue,blue
390,-6.192051621566634,-9.646736384917608,blue,blue
391,-7.225331844902733,-8.547490194954609,blue,blue
392,-6.6083345256127854,-8.039802893285213,blue,blue
393,-7.152654238737885,-8.31435487268347,blue,blue
394,-6.8429828893651035,-10.582415351966445,blue,blue
395,-6.7906293996100455,-8.877922479446063,blue,blue
396,-4.515283743342684,-9.751402870688311,blue,blue
397,-7.248346576960736,-10.451959597609836,blue,blue
398,-8.083478187278873,-10.360087991959466,blue,blue
399,-7.940620812710122,-8.207878411302136,blue,blue
400,-5.751826011886262,-7.717660511975012,blue,blue
401,-5.8204032003416,-10.144069369779462,blue,blue
402,-6.775638091683533,-8.462970878395891,blue,blue
403,-7.209088025760655,-7.724625400859721,blue,blue
404,-6.9805697693455935,-8.634329106720282,blue,blue
405,-5.87653530610899,-9.3486793365557,blue,blue
406,-8.253697912424647,-9.308802288409883,blue,blue
407,-7.394775738568772,-9.724894082406358,blue,blue
408,-6.6786972567405885,-6.935369559271786,blue,blue
409,-5.741721967392903,-9.584380511716079,blue,blue
410,-6.730590090472612,-9.32052349850368,blue,blue
411,-6.711915622057833,-9.223745829561942,blue,blue
412,-5.2097287106632795,-9.465265443200437,blue,blue
413,-5.7218043746322715,-8.640341100173002,blue,blue
414,-8.30976113800496,-8.891410800081674,blue,blue
415,-6.037210916216712,-10.966896831120291,blue,blue
416,-6.504758419586356,-10.80204370865582,blue,blue
417,-4.3474900785689625,-9.039544350303663,blue,blue
418,-5.341447909472368,-7.954032192975203,blue,blue
419,-8.10817380169571,-9.823025141847012,blue,blue
420,-6.420422827594782,-10.271597387796085,blue,blue
421,-5.75957763550634,-9.817753239261062,blue,blue
422,-6.9211129746786995,-9.022855545083118,blue,blue
423,-7.379632915537232,-11.577196466806573,blue,blue
424,-7.1390229386126585,-9.241393115511636,blue,blue
425,-7.7246307899761595,-8.963643265803045,blue,blue
426,-6.554793519927544,-8.607475522666288,blue,blue
427,-6.5334525640151435,-10.308814345357586,blue,blue
428,-6.176488519904165,-8.298913264283685,blue,blue
429,-6.579631697319587,-8.981095221484528,blue,blue
430,-8.38973160645596,-8.565774832221965,blue,blue
431,-6.070163713232438,-8.593923325243868,blue,blue
432,-8.119414966031153,-9.955533683180455,blue,blue
433,-6.430019335852005,-10.130834252657674,blue,blue
434,-4.725521703506462,-9.558233840339865,blue,blue
435,-6.141947749369908,-9.155306875194327,blue,blue
436,-6.322559848868256,-8.866607305336231,blue,blue
437,-6.309493981172817,-10.683812742863502,blue,blue
438,-7.223826303385402,-8.376706314213152,blue,blue
439,-6.728780981192313,-9.421623234819778,blue,blue
440,-6.725900881565249,-8.975184919414552,blue,blue
441,-5.343014981869356,-10.606703711740078,blue,blue
442,-5.886601968763341,-10.663341063396889,blue,blue
443,-6.661547285500684,-10.296905302243145,blue,blue
444,-5.721451586361939,-9.112880413504802,blue,blue
445,-7.4525309296997975,-10.036851682707194,blue,blue
446,-5.230786153089099,-10.205133919553424,blue,blue
447,-6.559062368691173,-9.793747790703595,blue,blue
448,-8.781640416734815,-8.483308187689634,blue,blue
449,-6.469769589891896,-10.777702143783184,blue,blue
450,-5.698894515768174,-8.280596009891559,blue,blue
451,-5.3216619535237575,-9.512486736183758,blue,blue
452,-4.320813459012132,-10.29351509818512,blue,blue
453,-6.94701403742898,-10.65427374932505,blue,blue
454,-5.972103150015841,-9.373899054262896,blue,blue
455,-6.221029210940672,-10.203444120548427,blue,blue
456,-6.91114290920156,-9.013265304309341,blue,blue
457,-5.1847243815399615,-8.164182681226444,blue,blue
458,-6.251556862414333,-9.675393666862005,blue,blue
459,-6.600557084388651,-9.419845118502112,blue,blue
460,-7.741483402168703,-10.437432935334188,blue,blue
461,-5.952291145070014,-9.106339124407475,blue,blue
462,-5.9413268647023525,-7.951063764034066,blue,blue
463,-6.327354523786063,-9.894388436716111,blue,blue
464,-5.324883930618364,-10.182424945937186,blue,blue
465,-6.174872992891911,-8.891305043658551,blue,blue
466,-6.075033728095573,-8.634085684683408,blue,blue
467,-8.301491621161157,-9.253947785329673,blue,blue
468,-6.068882724288732,-7.0170179176710405,blue,blue
469,-5.64026067604286,-9.848748793054932,blue,blue
470,-7.443021539397822,-9.307130279166717,blue,blue
471,-7.233331629352174,-10.159579384770126,blue,blue
472,-6.158087171651999,-8.788044151838674,blue,blue
473,-8.288529063933764,-7.164635203192253,blue,blue
474,-4.763658081809096,-9.903880185002885,blue,blue
475,-3.472946832462031,-10.339832417397151,blue,blue
476,-7.7930388885019415,-12.21529975597982,blue,blue
477,-5.866470123165202,-10.033151582868156,blue,blue
478,-6.594264651586424,-10.966013304531618,blue,blue
479,-5.96817521911481,-9.596564999643201,blue,blue
480,-5.119756240665305,-8.87902296778737,blue,blue
481,-5.11605376156119,-6.799404156390204,blue,blue
482,-6.106002286217398,-8.990592668896749,blue,blue
483,-6.693294157794339,-9.022803855861826,blue,blue
484,-7.954876835606655,-8.023916691325251,blue,blue
485,-8.051115639430591,-8.10411805912602,blue,blue
486,-4.7216040256830585,-6.902198244708544,blue,blue
487,-5.096306444799915,-8.595534439900696,blue,blue
488,-6.28369952515463,-8.845323199944154,blue,blue
489,-7.514250202475418,-9.174494440229774,blue,blue
490,-6.614713845051664,-9.560369321292704,blue,blue
491,-8.07407664868124,-10.167421584578275,blue,blue
492,-6.523306508233573,-9.608889123437367,blue,blue
493,-7.296617724607432,-9.097935300423647,blue,blue
494,-5.068588210144324,-9.900392764090219,blue,blue
495,-5.482203158564679,-9.357550178324491,blue,blue
496,-7.936767800912044,-10.550340341301712,blue,blue
497,-5.162002251856453,-7.4346934488092415,blue,blue
498,-7.447658735017701,-8.955016580382159,blue,blue
499,-8.908925706897275,-10.537128948251675,blue,blue
500,-6.850864167204168,-9.591383975645318,blue,blue
501,-5.51908594088281,-8.34419600889594,blue,blue
502,-6.695804924384525,-8.683654482579502,blue,blue
503,-7.160627365698849,-8.420420932430044,blue,blue
504,-5.6992807324733095,-10.446328492309641,blue,blue
505,-5.312155950212406,-8.037728615352306,blue,blue
506,-7.039215310035026,-9.186474917299181,blue,blue
507,-6.688694720123571,-11.131347500386116,blue,blue
508,-7.355644871120689,-10.364774631894193,blue,blue
509,-6.012510971261682,-9.309532716676939,blue,blue
510,-6.516518956184102,-10.057819809578596,blue,blue
511,-6.866858069421289,-8.821366412186599,blue,blue
512,-6.043898665552323,-11.505947812254684,blue,blue
513,-7.416001098706568,-8.502465284020392,blue,blue
514,-6.3067588182607865,-8.478894217778661,blue,blue
515,-6.237018433520537,-10.216881429796604,blue,blue
516,-7.30760145174914,-10.039900111599273,blue,blue
517,-7.40086813791953,-9.629123259587754,blue,blue
518,-5.110845959224917,-10.089375817956673,blue,blue
519,-7.191830797746729,-9.310697675193271,blue,blue
520,-5.789133051162711,-8.796033845371404,blue,blue
521,-5.203910383280927,-9.498859935981168,blue,blue
522,-7.270742971372879,-10.182900065810896,blue,blue
523,-7.69308430350689,-7.237126940861817,blue,blue
524,-7.428120147717226,-9.877062450575531,blue,blue
525,-6.835211654508807,-9.297511466432148,blue,blue
526,-6.515402621247857,-7.838198497130523,blue,blue
527,-5.393901278668263,-9.341919165089081,blue,blue
528,-7.679187338369475,-8.065072602014784,blue,blue
529,-7.620281552309393,-9.51196947046559,blue,blue
530,-6.539754275751629,-9.703337532179267,blue,blue
531,-7.085182067240587,-9.495688041279626,blue,blue
532,-6.139582536571021,-8.764137619818108,blue,blue
533,-5.276078642534765,-9.42229333827577,blue,blue
