param NumberOfPoints:=1156;
param NumberOfDimensions:=2;
param NumberOfClusters:=4;
param Point:=
130 2 4.840636228437232
131 1 -6.57936339893412
131 2 5.172852518007314
132 1 -8.057446335721107
132 2 3.259588758825784
133 1 -6.911492007219884
133 2 2.906841016190317
134 1 -7.460875538104001
134 2 3.10739972738242
135 1 -7.319234458874265
135 2 4.156248954597838
136 1 -6.605770732577756
136 2 1.6879763079933223
137 1 -6.050844231850362
137 2 3.529861527071345
138 1 -7.416021588878827
138 2 3.575597358938758
139 1 -7.04049984010142
139 2 3.7818141163816836
140 1 -6.7082081064776
140 2 4.18550870768429
141 1 -6.589974828173155
141 2 4.015904685559297
142 1 -7.048596887201143
142 2 3.726171033003119
143 1 -7.949240908956914
143 2 3.548232057497591
144 1 -6.651691254345091
144 2 3.0979057520667035
145 1 -6.209685965553483
145 2 4.469754649975635
146 1 -5.985577270135575
146 2 2.3408134041521445
147 1 -7.299382140042643
147 2 3.2648315262393006
148 1 -4.94549573530943
148 2 4.200528979921792
149 1 -8.381058132277259
149 2 2.704936755588556
150 1 -4.275405966975988
150 2 3.2974510385864395
151 1 -6.013420239628064
151 2 5.886216345458842
152 1 -6.981423909231827
152 2 2.5878616158635617
153 1 -4.698091596696865
153 2 3.5084814936033153
154 1 -6.218515649083455
154 2 1.3848706071755412
155 1 -7.791124142140365
155 2 4.012177049800703
156 1 -7.0041492339034175
156 2 2.268029070002647
157 1 -5.969562048521883
157 2 1.9890909882490762
158 1 -4.2495663805966295
158 2 4.269356462350873
159 1 -7.511229690625899
159 2 3.388911224557824
160 1 -6.941615213979517
160 2 5.080699396482906
161 1 -4.9482261644428975
161 2 2.6655956982782216
162 1 -6.196274995070742
162 2 4.247959100659386
163 1 -8.24943015847984
163 2 4.130703390132057
164 1 -6.023202767109579
164 2 4.3529585682854
165 1 -6.7015907238887955
165 2 3.5362718582403443
166 1 -7.834934040637425
166 2 3.039688165317924
167 1 -7.5691064833521935
167 2 3.286806019139377
168 1 -6.018784642615662
168 2 3.806263905307462
169 1 -7.1114967362736445
169 2 1.5820467859468064
170 1 -5.231313001687249
170 2 2.606582190372033
171 1 -6.671586890472979
171 2 5.969281200889798
172 1 -5.937571987649374
172 2 3.4745319037487983
173 1 -6.890799915108987
173 2 2.515921223144969
174 1 -6.838808665419471
174 2 1.6716173648571193
175 1 -8.048284410095718
175 2 3.0221114028242058
176 1 -5.798225428418796
176 2 0.8044124460000868
177 1 -7.693844335269814
177 2 2.795614639416703
178 1 -7.807738154304293
178 2 2.779215191616388
179 1 -7.876155728494254
179 2 1.2071011351518575
180 1 -6.440104579920784
180 2 4.789206730384891
181 1 -5.2648612820874625
181 2 3.932417748326742
182 1 -6.1011849460029195
182 2 2.790162886902989
183 1 -7.155887839175734
183 2 5.300421630126513
184 1 -4.711235713822335
184 2 3.0677769803950063
185 1 -7.7812337102103495
185 2 5.13382337685929
186 1 -6.77433835961218
186 2 4.485154822921511
187 1 -6.967996287570733
187 2 0.8020915829704993
188 1 -7.079806609215145
188 2 4.134926099588989
189 1 -6.8030661309485
189 2 5.258767994070248
190 1 -6.1977254186911255
190 2 4.403854399488871
191 1 -7.398816301498394
191 2 4.335051148294104
192 1 -6.622839991831888
192 2 4.063341963538331
193 1 -8.455154714166184
193 2 3.1356821532438994
194 1 -5.983931816191194
194 2 3.827612669046673
195 1 -5.763936455158841
195 2 4.357514392407046
196 1 -8.267663265954253
196 2 5.45964854458091
197 1 -4.937927335487484
197 2 2.32640658938118
198 1 -7.1719070077182145
198 2 4.233032985610979
199 1 -5.598271598206812
199 2 3.8621170261857465
200 1 -6.082152958142493
200 2 2.2811973551415887
201 1 -5.263619197043561
201 2 2.450609868680573
202 1 -5.912066246416707
202 2 4.313770115442408
203 1 -6.271425669775328
203 2 4.367608944091784
204 1 -6.559212841314346
204 2 2.7956701728947193
205 1 -6.301527152477254
205 2 4.0756392721634995
206 1 -5.771938465179311
206 2 4.308351836817653
207 1 -6.883482685293616
207 2 3.222381463579075
208 1 -6.16768137700381
208 2 4.992434659082723
209 1 -6.055338182859684
209 2 3.779267445053717
210 1 -6.526731142584229
210 2 4.836265703072737
211 1 -3.6915825207580384
211 2 2.489669157575701
212 1 -6.1307918648443644
212 2 3.804927983666306
213 1 -7.435697276565634
213 2 2.884686874644509
214 1 -7.443169263954269
214 2 4.904829975020303
215 1 -6.224994784641697
215 2 4.39256897428704
216 1 -6.679082343644504
216 2 3.4788914721308593
217 1 -4.664257547259217
217 2 5.365474379296308
218 1 -5.620914644522623
218 2 4.678040977947357
219 1 -5.204170230608787
219 2 3.8523583984457477
220 1 -4.960817012756573
220 2 4.36753076029888
221 1 -7.017037711268959
221 2 4.405069838553596
222 1 -6.004196004677461
222 2 3.619644787194467
223 1 -6.49554041930064
223 2 2.841968878697352
224 1 -5.896076273075757
224 2 2.9420946802030326
225 1 -6.164874759210924
225 2 2.9814846144174325
226 1 -6.500718240347174
226 2 3.211152179036787
227 1 -5.802795475357766
227 2 4.849357266233056
228 1 -7.55852523125605
228 2 1.9667138770453838
229 1 -5.78997580731949
229 2 4.457799067477888
230 1 -5.159902365861363
230 2 3.3217790180862115
231 1 -5.64961250460433
231 2 3.2620415500238424
232 1 -8.826654798303618
232 2 3.7539779993877644
233 1 -7.348589846158258
233 2 1.5622966379983452
234 1 -4.345068344309543
234 2 1.7830931528397826
235 1 -6.183910647007939
235 2 2.5036597620897396
236 1 -7.484224391840225
236 2 3.4930771034825674
237 1 -6.3699823718819895
237 2 3.814865015311118
238 1 -5.746218385102589
238 2 4.694695493479205
239 1 -6.591160392971875
239 2 2.9303949916909278
240 1 -6.517740487043651
240 2 4.392808679179785
241 1 -7.803594719687123
241 2 4.855444645715667
242 1 -6.039411180800661
242 2 4.157833698513693
243 1 -5.244773293589208
243 2 4.770443253908059
244 1 -5.590155079942567
244 2 3.1081974952078264
245 1 -5.411350498503303
245 2 3.952860008980694
246 1 -7.16366468095106
246 2 3.6431181807716313
247 1 -5.578928954383702
247 2 1.4210072245318344
248 1 -6.944012460003231
248 2 2.41718971919778
249 1 -7.3893187759131465
249 2 4.447051839697611
250 1 -5.407637632001222
250 2 4.041353442374461
251 1 -6.090650963849426
251 2 2.9948237922783107
252 1 -5.895048819336707
252 2 1.7767355854630336
253 1 -8.038719603448344
253 2 4.484099606291869
254 1 -6.636621371284908
254 2 4.0160157670562775
255 1 -7.102838058692968
255 2 4.198947559455885
256 1 -6.115192799240024
256 2 1.7324248093658494
257 1 -7.096326305918317
257 2 5.166457407646243
258 1 -6.241448995819301
258 2 2.9541497364377443
259 1 -6.17587649077014
259 2 4.61570119834609
260 1 -5.772944402064273
260 2 1.0866534508237864
261 1 -7.628931761575088
261 2 3.1130820939192305
262 1 -4.453316852209392
262 2 4.771733264380827
263 1 -5.855167621590489
263 2 2.749214411680352
264 1 -5.585582952591366
264 2 3.283869796883845
265 1 -5.119066455895341
265 2 3.4854928747199887
266 1 -6.28399141355525
266 2 4.247519138167297
267 1 -7.565691591884109
267 2 3.1823701521493772
268 1 -6.695973264584525
268 2 3.403121824447896
269 1 -6.359100178222087
269 2 2.651683935971453
270 1 -5.984858119470711
270 2 3.6128694871958222
271 1 -4.978434815252314
271 2 3.789295685772465
272 1 -4.364106996933456
272 2 3.7414460443856044
273 1 -7.161445274570572
273 2 4.317877012534305
274 1 -5.538232668906124
274 2 5.019862223790003
275 1 -7.84331355021
275 2 3.9078171928372942
276 1 -7.66965590272135
276 2 3.873807799573173
277 1 -6.366144430236132
277 2 3.3680781645851265
278 1 -5.361159589528013
278 2 3.484580188048752
279 1 -5.290744719801256
279 2 4.091594972596645
280 1 -7.045998561649405
280 2 4.502180239518932
281 1 -6.451845744936624
281 2 4.895457161947221
282 1 -5.480908305210034
282 2 3.1692600250920853
283 1 -6.124347366552827
283 2 3.3608978247279833
284 1 -7.088078981432663
284 2 4.4584188126290965
285 1 -4.046824913648096
285 2 5.102753632697965
286 1 -6.393474388710107
286 2 3.4258876963816327
287 1 -6.5360124041075895
287 2 4.46017313939457
288 1 -6.219990033906334
288 2 4.676831396442649
289 1 -5.768967421348575
289 2 3.3703296628679906
290 1 -5.999850837158259
290 2 5.342010338047868
291 1 -5.910918425297074
291 2 5.416925814916761
292 1 -6.529489330477722
292 2 2.2583960349442047
293 1 -5.849482579293442
293 2 2.981732867143819
294 1 -6.925144723866651
294 2 3.683222451620719
295 1 -6.469758450775316
295 2 2.5672654861399336
296 1 -7.817153028442661
296 2 1.349520781284991
297 1 -3.195246129583519
297 2 5.451249458143247
298 1 -5.315193520366824
298 2 3.45293976842653
299 1 -6.588645725224718
299 2 4.5578645800744635
300 1 -6.795155398330114
300 2 3.6465818702865134
301 1 -7.010308560696492
301 2 4.316140134399994
302 1 -6.08082784508315
302 2 5.005423947481939
303 1 -4.554098455854996
303 2 5.195620281358358
304 1 -6.164819691061576
304 2 3.6327925495370503
305 1 -7.897262671892893
305 2 3.544831135200603
306 1 -6.383481922540256
306 2 1.8821057601472082
307 1 -5.086175926416437
307 2 5.619745193082619
308 1 -6.1705764420621865
308 2 1.934226781222615
309 1 -8.33945488504706
309 2 3.319609897028749
310 1 -6.939685043556381
310 2 6.108528249931395
311 1 -6.831265570955878
311 2 2.5013440115784666
312 1 -5.681292449644371
312 2 2.5924017437803233
313 1 -5.792197329330788
313 2 3.972088130611041
314 1 -5.79267835422054
314 2 2.5410176911306674
315 1 -6.928195129664711
315 2 3.625713660707954
316 1 -7.0505022776022646
316 2 3.6916934409004183
317 1 -5.95429610226777
317 2 4.939923202617395
318 1 -6.586939942466501
318 2 1.7682435916445933
319 1 -7.997269606065041
319 2 3.4672339231375915
320 1 -5.368932714067042
320 2 1.9633589963128135
321 1 -7.728643305611634
321 2 4.0434761240280075
322 1 -7.491428565573623
322 2 3.085740759711971
323 1 -6.919439531953492
323 2 3.718447149951204
324 1 -4.100946869961236
324 2 3.1948579097441243
325 1 -6.107174258711011
325 2 4.249968497014187
326 1 -5.003655664982039
326 2 2.144092770109495
327 1 -7.762946169632262
327 2 3.8852771823824126
328 1 -7.887201526006983
328 2 2.906265271362935
329 1 -4.714541470865448
329 2 5.673985215937325
330 1 -6.655788674367593
330 2 3.9714346699969036
331 1 -5.094863406839979
331 2 4.518682705058553
332 1 -7.176560387304804
332 2 5.248014876317153
333 1 -6.959588748703336
333 2 3.201674958028952
334 1 -6.382843598538311
334 2 4.613061651876517
335 1 -6.275844989308299
335 2 4.500578541224897
336 1 -6.333024888034138
336 2 5.50816100631411
337 1 -6.057200137454942
337 2 3.144842923550839
338 1 -6.451950195063891
338 2 4.79133874902552
339 1 -6.49202463180227
339 2 3.2996071565731606
340 1 -4.793567563305348
340 2 2.345854938247543
341 1 -7.212317106634819
341 2 3.526281238949877
342 1 -3.860827453721944
342 2 4.804227110264326
343 1 -7.508950674147826
343 2 3.029291187940308
344 1 -5.74806197876297
344 2 4.764307217141426
345 1 -4.477039510571807
345 2 4.62191813576999
346 1 -7.516827662872386
346 2 3.213038383265601
347 1 -7.426551411342221
347 2 4.6821874522463744
348 1 -3.777340195543043
348 2 5.023674343017422
349 1 -5.2487007402423975
349 2 2.4454803438235775
350 1 -4.579405001271918
350 2 3.7589612924395626
351 1 -6.882691368374164
351 2 3.9816498710078876
352 1 -6.734529818323997
352 2 3.288138686082612
353 1 -6.8772911483699515
353 2 3.6832952297441297
354 1 -6.110718260534046
354 2 4.058319406491334
355 1 -6.15039639032272
355 2 3.26581086544011
356 1 -5.229846684274985
356 2 5.031190426476463
357 1 -6.784917793257101
357 2 3.0674076661118623
358 1 -7.259831436087039
358 2 4.718369763927191
359 1 -4.214779864154602
359 2 4.441377190785178
360 1 -6.223224432017547
360 2 2.961378662769031
361 1 -7.564998573847268
361 2 3.1741785562855847
362 1 -8.310406176808407
362 2 5.2497269411072445
363 1 -5.071291825177917
363 2 3.6267679489151727
364 1 -5.820564036155062
364 2 5.061890436002238
365 1 -6.802495223650743
365 2 4.425186418172119
366 1 -6.770654168841146
366 2 4.143144891977642
367 1 -4.336076867261111
367 2 4.31598020785118
368 1 -7.120356253782378
368 2 3.164518640334239
369 1 -6.7671800162524915
369 2 4.451567921915369
370 1 -6.240644695428084
370 2 1.8207655063871668
371 1 -4.610794737915355
371 2 3.7926708608401736
372 1 -7.388185700865561
372 2 4.712018741553788
373 1 -7.416044860005803
373 2 5.167261947752036
374 1 -5.857435850631543
374 2 2.464034460722094
375 1 -5.355131815900547
375 2 3.9719384837981218
376 1 -5.536562332321118
376 2 3.479179940190041
377 1 -6.64037974583423
377 2 5.3294243779408585
378 1 -4.9320326925969935
378 2 2.9770119481470774
379 1 -7.977580726568005
379 2 4.396560268791429
380 1 -5.286678355589238
380 2 4.002755791918149
381 1 -5.668187060929887
381 2 3.5191751013770474
382 1 -7.424536657028223
382 2 2.602248147462167
383 1 -6.691144984714284
383 2 1.7925552882246818
384 1 -5.585106130406981
384 2 2.390492345188996
385 1 -7.265858826987425
385 2 3.265756969450984
386 1 -6.08353706256638
386 2 4.1108440959328085
387 1 -6.401020363796413
387 2 3.2420637635503757
388 1 -7.39216272187198
388 2 4.029353381516892
389 1 -6.404701246097439
389 2 2.3681758060939546
390 1 -8.071708707152183
390 2 5.6137497182824125
391 1 -6.863505723600651
391 2 5.524632377872419
392 1 -5.728283158946384
392 2 4.823224719266013
393 1 -5.290221534542437
393 2 2.666045154596297
394 1 -6.681578663653219
394 2 5.272569641719905
395 1 -5.702001633979506
395 2 3.204687793740933
396 1 -5.609191254399658
396 2 3.6646815330760307
397 1 -5.420584902355709
397 2 3.6021173143014575
398 1 -6.2480993260753825
398 2 4.922183392247161
399 1 -6.667612382990435
399 2 3.407690642500948
400 1 -7.397235103480164
400 2 3.384577931091065
401 1 -5.200292016404548
401 2 2.144769982591793
402 1 -7.080761538165473
402 2 2.103570647916272
403 1 -4.742547347593981
403 2 4.271276199139555
404 1 -4.658193930578654
404 2 4.566403417702598
405 1 -7.6183969616326195
405 2 2.0797234669270335
406 1 -6.996756006532312
406 2 3.789673455801192
407 1 -7.324398396955969
407 2 3.4534439064957243
408 1 -5.589229130204165
408 2 2.4693735382135493
409 1 -6.916149325962857
409 2 3.572183458420968
410 1 -6.27961333975315
410 2 4.162642961430322
411 1 -7.528070506665536
411 2 2.3108540933620363
412 1 -6.65517654206697
412 2 3.266262369641693
413 1 -6.903734361988427
413 2 4.5602866443235595
414 1 -5.5357747207465575
414 2 3.4853324691590837
415 1 -6.617429737020404
415 2 2.876430689209458
416 1 -6.740198654659536
416 2 2.6577879660136534
417 1 -6.306419732564542
417 2 5.15412133752641
418 1 -6.291622286668246
418 2 5.158765805301089
419 1 -8.04491573393356
419 2 3.0132028434418867
420 1 -7.321437688395074
420 2 1.974753898087889
421 1 -5.095185303794001
421 2 4.131729980298813
422 1 -5.4792268290283515
422 2 4.0589340938509135
423 1 -6.32020961565175
423 2 4.700741264894159
424 1 -8.799467230744945
424 2 3.0579636883423817
425 1 -5.255787146172436
425 2 3.4214514452228557
426 1 -6.33521152249966
426 2 3.335527747102899
427 1 -5.952339327999904
427 2 2.661222732229299
428 1 -3.969501959291301
428 2 5.251141967521126
429 1 -4.89942721027355
429 2 5.432038633082406
430 1 -6.442980983778085
430 2 2.6724493269137373
431 1 -5.321046033269251
431 2 2.843553558704468
432 1 -6.639261259247772
432 2 2.1525177546271195
433 1 -6.183480635421807
433 2 3.683275815415235
434 1 -4.470826820573942
434 2 4.304084935648366
435 1 -5.657511555408324
435 2 3.4275171250569914
436 1 -6.547411715969077
436 2 3.3859385823059984
437 1 -6.673026795657766
437 2 3.7030471106375433
438 1 -7.764570374162858
438 2 3.4496113194590925
439 1 -5.7309974249857705
439 2 3.6302894581574634
440 1 -5.781812227500524
440 2 4.498162597528652
441 1 -6.773234448545219
441 2 4.103534537910851
442 1 -6.924091265561418
442 2 6.4193007599097776
443 1 -7.355200803235836
443 2 4.720452081755698
444 1 -5.244398033441153
444 2 4.555684658145166
445 1 -6.388167910911114
445 2 5.319435761803616
446 1 -5.078941871879508
446 2 4.815245814371039
447 1 -8.01738238669086
447 2 2.743966726460302
448 1 -7.942297085404396
448 2 5.454980968293944
449 1 -7.489463463371421
449 2 3.4426459607407676
450 1 -3.620333108567069
450 2 4.269490371134756
451 1 -6.891624682580937
451 2 2.6067307269598867
452 1 -6.1819919109743005
452 2 4.460392382478264
453 1 -7.723797780425832
453 2 2.3010094230272697
454 1 -5.667794290615724
454 2 3.353594482166636
455 1 -6.033952014810934
455 2 3.4842050994849236
456 1 -5.884635092096124
456 2 5.339289162835544
457 1 -4.272829981185307
457 2 4.106263038107616
458 1 -8.455252947099869
458 2 3.7562584395790393
459 1 -6.691489014796423
459 2 3.9042284840867794
460 1 -5.694055584393015
460 2 4.060374587524432
461 1 -6.520094961144633
461 2 3.0701376879562585
462 1 -5.949071168121252
462 2 4.021561893772985
463 1 -6.184244790729326
463 2 5.3940863217161805
464 1 -5.891714047918461
464 2 1.819538391353571
465 1 -5.247873522652457
465 2 5.937808569324516
466 1 -6.776115191714613
466 2 5.814268402438896
467 1 -7.153984087481096
467 2 3.0111478935321294
468 1 -5.487384076017383
468 2 2.883401245235203
469 1 -7.092504297417453
469 2 4.982420797034131
470 1 -6.321466376380048
470 2 3.6322754500357055
471 1 -7.597023092068469
471 2 3.7217402072893844
472 1 -6.652575787484665
472 2 3.789809913411839
473 1 -6.54143549825636
473 2 3.782297422042814
474 1 -5.814845739387589
474 2 4.247618312976985
475 1 -6.394168228969153
475 2 3.583209461587877
476 1 -6.180237009390143
476 2 3.5582506335522233
477 1 -7.17831939255813
477 2 4.461955019860948
478 1 -5.045085233083189
478 2 4.369403534125203
479 1 -7.0099696238314255
479 2 2.648872028819488
480 1 -6.441139585152595
480 2 3.206983211907279
481 1 -6.387894999052403
481 2 2.5157501243116966
482 1 -5.900645075098874
482 2 3.7040054602970027
483 1 -5.384519100482019
483 2 3.3014865500746255
484 1 -7.117269554225392
484 2 3.3830581914374385
485 1 -6.578562065904333
485 2 2.7370920032897494
486 1 -5.186317020578613
486 2 3.463143258045528
487 1 -6.19846628218842
487 2 2.325933548894101
488 1 -6.319179631393353
488 2 4.7132942972396314
489 1 -7.36476449581599
489 2 2.2740526494007085
490 1 -6.265318405084891
490 2 3.2378816750814536
491 1 -4.947060824054359
491 2 2.644644294545386
492 1 -6.128781190227888
492 2 1.9749406264412328
493 1 -9.196113128696418
493 2 3.7258257446765075
494 1 -7.837456133881526
494 2 2.7242136429456014
495 1 -4.261237316085092
495 2 4.394063313582623
496 1 -5.852039419900936
496 2 3.6238867146904057
497 1 -5.97514052424835
497 2 5.604000674221563
498 1 -5.934528056277738
498 2 4.751164005406918
499 1 -5.568713443659268
499 2 4.413595933022748
500 1 -7.6368238988339625
500 2 3.369189431966123
501 1 -2.437699480340945
501 2 7.52612709314497
502 1 -3.9566070452530973
502 2 9.383056313259255
503 1 -1.684187454888255
503 2 8.226410969606022
504 1 -3.787968821873475
504 2 8.809768723429467
505 1 -4.00748423493057
505 2 8.69851993321937
506 1 -3.221206752419624
506 2 8.966881413098164
507 1 -5.520931169570961
507 2 9.729032573717681
508 1 -3.3201955186670498
508 2 7.7463423882520415
509 1 -2.3502973468024546
509 2 10.04266760741642
510 1 -4.081813696329092
510 2 7.720575217716197
511 1 -1.8496591114201277
511 2 9.062994844174787
512 1 -1.5547048291947532
512 2 8.825107937827834
513 1 -3.492877577048819
513 2 10.431841007113082
514 1 -4.0974001764130215
514 2 8.630918900586714
515 1 -3.5979072774894227
515 2 9.151285380695347
516 1 -3.087155224275998
516 2 7.5051268711753325
517 1 -5.192892212467141
517 2 8.366021926987756
518 1 -4.597003079510889
518 2 8.863919801554584
519 1 -3.085080017782496
519 2 11.130281558288953
520 1 -3.993748875268772
520 2 6.499304850512813
521 1 -1.467315955108894
521 2 10.073410570860343
522 1 -4.846622287136188
522 2 8.727473943763634
523 1 -2.5056744590532856
523 2 9.194711698223609
524 1 -2.615664977632954
524 2 10.93179790099592
525 1 -4.802767334044236
525 2 9.092337615405768
526 1 -4.710628864896724
526 2 9.439774877622062
527 1 -3.8981329552339443
527 2 9.946270214431403
528 1 -3.9447868052076496
528 2 9.494097342709193
529 1 -3.9176692869411442
529 2 7.76695436085457
530 1 -2.1095071689922817
530 2 10.75658345116327
531 1 -3.4226845158370955
531 2 10.57454901981152
532 1 -4.561084024758285
532 2 10.800184246825083
533 1 -4.668057924823163
533 2 9.45667975381368
534 1 -3.387133394050018
534 2 9.230260987916092
535 1 -4.122762350647653
535 2 8.716692624249026
536 1 -1.5493787399413999
536 2 10.642336948119976
537 1 -4.841359199265561
537 2 11.500561383086804
538 1 -2.4269093731080913
538 2 9.008227946044396
539 1 -2.614994322438096
539 2 10.620600134798277
540 1 -3.69138499308882
540 2 9.278677483196859
541 1 -1.8903237776703
541 2 8.23824915480046
542 1 -3.774879034554698
542 2 11.909630366110562
543 1 -3.115646815683361
543 2 11.159379336768048
544 1 -2.3963667379947697
544 2 9.222385281729983
545 1 -3.377574300420507
545 2 8.128349561305122
546 1 -3.2587111376935027
546 2 9.948138862874895
