param NumberOfPoints:=200;
param NumberOfDimensions:=2;
param NumberOfClusters:=2;
param Point:=
167 2 0.20536422963406986
168 1 -1.1090180331131558
168 2 1.1256324607443777
169 1 -0.8125664730598658
169 2 2.638391544781554
170 1 -1.2276319357074204
170 2 3.1575148908748383
171 1 -3.4114479709756194
171 2 1.330277529355415
172 1 -1.169323958055029
172 2 3.190871331643591
173 1 -2.507127802298376
173 2 2.7790349893325508
174 1 -1.7780633855817194
174 2 2.7333529131552865
175 1 -0.7595974777841142
175 2 3.4305824371501537
176 1 -2.887384792114614
176 2 2.5861437531710676
177 1 -1.4982573383621718
177 2 1.303940283967922
178 1 0.5401771826396335
178 2 1.6857912202396363
179 1 -1.113039751470879
179 2 2.040095476639169
180 1 -0.016406339147059246
180 2 0.6134437631099274
181 1 -1.6418830522351568
181 2 1.586998386336993
182 1 -0.7533103870306412
182 2 1.4192522730726593
183 1 0.9114789362958353
183 2 2.3929100117554505
184 1 -2.1280387387696633
184 2 1.5057986916735577
185 1 -0.41552684957398567
185 2 0.5137897634054471
186 1 1.233608112753533
186 2 2.252028694663484
187 1 -2.1525361997651764
187 2 1.3635888865168269
188 1 -0.058285451084436835
188 2 3.266547994927257
189 1 -1.7626756494203768
189 2 1.1267797373308142
190 1 0.9525726951426581
190 2 0.2167911191270071
191 1 -1.1043846423719623
191 2 2.130724687508195
192 1 -1.9082910170252134
192 2 2.2031539857756393
193 1 -0.48625613747237195
193 2 0.369589626956069
194 1 -1.3907610486733457
194 2 3.0714760775700998
195 1 -2.7703888008311064
195 2 2.3499539334718342
196 1 -1.7222045192398503
196 2 1.2221705710446946
197 1 -0.04066697363556915
197 2 4.339801006586255
198 1 -1.9489911827690443
198 2 1.4519414090145404
199 1 -2.1609399122396766
199 2 2.2871192537855305
200 1 -0.6225496015621483
200 2 1.0641942411417855
;
