,iteration,P_i,C_j
174,0,175,1
175,0,176,2
176,0,177,3
177,0,178,1
178,0,179,2
179,0,180,3
180,0,181,1
181,0,182,2
182,0,183,3
183,0,184,1
184,0,185,2
185,0,186,3
186,0,187,1
187,0,188,2
188,0,189,3
189,0,190,1
190,0,191,2
191,0,192,3
192,0,193,1
193,0,194,2
194,0,195,3
195,0,196,1
196,0,197,2
197,0,198,3
198,0,199,1
199,0,200,2
200,0,201,3
201,0,202,1
202,0,203,2
203,0,204,3
204,0,205,1
205,0,206,2
206,0,207,3
207,0,208,1
208,0,209,2
209,0,210,3
210,0,211,1
211,0,212,2
212,0,213,3
213,0,214,1
214,0,215,2
215,0,216,3
216,0,217,1
217,0,218,2
218,0,219,3
219,0,220,1
220,0,221,2
221,0,222,3
222,0,223,1
223,0,224,2
224,0,225,3
225,0,226,1
226,0,227,2
227,0,228,3
228,0,229,1
229,0,230,2
230,0,231,3
231,0,232,1
232,0,233,2
233,0,234,3
234,0,235,1
235,0,236,2
236,0,237,3
237,0,238,1
238,0,239,2
239,0,240,3
240,0,241,1
241,0,242,2
242,0,243,3
243,0,244,1
244,0,245,2
245,0,246,3
246,0,247,1
247,0,248,2
248,0,249,3
249,0,250,1
250,0,251,2
251,0,252,3
252,0,253,1
253,0,254,2
254,0,255,3
255,0,256,1
256,0,257,2
257,0,258,3
258,0,259,1
259,0,260,2
260,0,261,3
261,0,262,1
262,0,263,2
263,0,264,3
264,0,265,1
265,0,266,2
266,0,267,3
267,0,268,1
268,0,269,2
269,0,270,3
270,0,271,1
271,0,272,2
272,0,273,3
273,0,274,1
274,0,275,2
275,0,276,3
276,0,277,1
277,0,278,2
278,0,279,3
279,0,280,1
280,0,281,2
281,0,282,3
282,0,283,1
283,0,284,2
284,0,285,3
285,0,286,1
286,0,287,2
287,0,288,3
288,0,289,1
289,0,290,2
290,0,291,3
291,0,292,1
292,0,293,2
293,0,294,3
294,0,295,1
295,0,296,2
296,0,297,3
297,0,298,1
298,0,299,2
299,0,300,3
300,1,1,2
301,1,2,2
302,1,3,2
303,1,4,2
304,1,5,2
305,1,6,2
306,1,7,2
307,1,8,2
308,1,9,2
309,1,10,2
310,1,11,2
311,1,12,2
312,1,13,2
313,1,14,2
314,1,15,2
315,1,16,2
316,1,17,2
317,1,18,2
318,1,19,2
319,1,20,2
320,1,21,2
321,1,22,2
322,1,23,2
323,1,24,2
324,1,25,2
325,1,26,2
326,1,27,2
327,1,28,2
328,1,29,2
329,1,30,2
330,1,31,2
331,1,32,2
332,1,33,2
333,1,34,2
334,1,35,2
335,1,36,2
336,1,37,2
337,1,38,2
338,1,39,2
339,1,40,2
340,1,41,2
341,1,42,2
342,1,43,2
343,1,44,2
344,1,45,2
345,1,46,2
346,1,47,2
347,1,48,2
348,1,49,2
349,1,50,2
350,1,51,2
351,1,52,2
352,1,53,2
353,1,54,2
354,1,55,2
355,1,56,2
356,1,57,2
357,1,58,2
358,1,59,2
359,1,60,2
360,1,61,2
361,1,62,2
362,1,63,2
363,1,64,2
364,1,65,2
365,1,66,2
366,1,67,2
367,1,68,2
368,1,69,2
369,1,70,2
370,1,71,2
371,1,72,2
372,1,73,2
373,1,74,2
374,1,75,2
375,1,76,2
376,1,77,2
377,1,78,2
378,1,79,2
379,1,80,2
380,1,81,2
381,1,82,2
382,1,83,2
383,1,84,2
384,1,85,2
385,1,86,2
386,1,87,2
387,1,88,2
388,1,89,2
389,1,90,2
390,1,91,2
391,1,92,2
392,1,93,2
393,1,94,2
394,1,95,2
395,1,96,2
396,1,97,2
397,1,98,2
398,1,99,2
399,1,100,2
400,1,101,1
401,1,102,1
402,1,103,1
403,1,104,1
404,1,105,1
405,1,106,1
406,1,107,1
407,1,108,1
408,1,109,1
409,1,110,1
410,1,111,1
411,1,112,1
412,1,113,1
413,1,114,1
414,1,115,1
415,1,116,1
416,1,117,1
417,1,118,1
418,1,119,1
419,1,120,1
420,1,121,1
421,1,122,1
422,1,123,1
423,1,124,1
424,1,125,1
425,1,126,1
426,1,127,1
427,1,128,1
428,1,129,1
429,1,130,1
430,1,131,1
431,1,132,1
432,1,133,1
433,1,134,1
434,1,135,1
435,1,136,1
436,1,137,1
437,1,138,1
438,1,139,1
439,1,140,1
440,1,141,1
441,1,142,1
442,1,143,1
443,1,144,1
444,1,145,1
445,1,146,1
446,1,147,1
447,1,148,1
448,1,149,1
449,1,150,1
450,1,151,1
451,1,152,1
452,1,153,1
453,1,154,1
454,1,155,1
455,1,156,1
456,1,157,1
457,1,158,1
458,1,159,1
459,1,160,1
460,1,161,1
461,1,162,1
462,1,163,1
463,1,164,1
464,1,165,1
465,1,166,1
466,1,167,1
467,1,168,1
468,1,169,1
469,1,170,1
470,1,171,1
471,1,172,1
472,1,173,1
473,1,174,1
474,1,175,1
475,1,176,1
476,1,177,1
477,1,178,1
478,1,179,1
479,1,180,1
480,1,181,1
481,1,182,1
482,1,183,1
483,1,184,1
484,1,185,1
485,1,186,1
486,1,187,1
487,1,188,1
488,1,189,1
489,1,190,1
490,1,191,1
491,1,192,1
492,1,193,1
493,1,194,1
494,1,195,1
495,1,196,1
496,1,197,1
497,1,198,1
498,1,199,1
499,1,200,1
500,1,201,1
501,1,202,2
502,1,203,2
503,1,204,1
504,1,205,1
505,1,206,1
506,1,207,1
507,1,208,2
508,1,209,2
509,1,210,3
510,1,211,2
511,1,212,2
512,1,213,3
513,1,214,1
514,1,215,2
515,1,216,1
516,1,217,2
517,1,218,2
518,1,219,1
519,1,220,2
520,1,221,2
521,1,222,2
522,1,223,1
523,1,224,2
524,1,225,1
525,1,226,2
526,1,227,2
527,1,228,2
528,1,229,2
529,1,230,2
530,1,231,1
531,1,232,1
532,1,233,2
533,1,234,3
534,1,235,1
535,1,236,2
536,1,237,2
537,1,238,2
538,1,239,2
539,1,240,2
540,1,241,1
541,1,242,2
542,1,243,2
543,1,244,2
544,1,245,2
545,1,246,1
546,1,247,1
547,1,248,3
548,1,249,2
549,1,250,1
550,1,251,1
551,1,252,1
552,1,253,2
553,1,254,1
554,1,255,2
555,1,256,3
556,1,257,2
557,1,258,2
558,1,259,2
559,1,260,1
560,1,261,2
561,1,262,1
562,1,263,1
563,1,264,2
564,1,265,1
565,1,266,2
566,1,267,1
567,1,268,1
568,1,269,2
569,1,270,1
570,1,271,1
571,1,272,1
572,1,273,1
573,1,274,1
574,1,275,2
575,1,276,2
576,1,277,1
577,1,278,1
578,1,279,2
579,1,280,1
580,1,281,1
581,1,282,1
582,1,283,2
583,1,284,2
584,1,285,2
585,1,286,1
586,1,287,2
587,1,288,1
588,1,289,3
589,1,290,2
590,1,291,3
591,1,292,1
592,1,293,1
593,1,294,1
594,1,295,2
595,1,296,1
596,1,297,3
597,1,298,2
598,1,299,2
599,1,300,1
600,2,1,2
601,2,2,2
602,2,3,2
603,2,4,2
604,2,5,2
605,2,6,2
606,2,7,2
607,2,8,2
608,2,9,2
609,2,10,2
610,2,11,2
611,2,12,2
612,2,13,2
613,2,14,2
614,2,15,2
615,2,16,2
616,2,17,2
617,2,18,2
618,2,19,2
619,2,20,2
620,2,21,2
621,2,22,2
622,2,23,2
623,2,24,2
624,2,25,2
625,2,26,2
626,2,27,2
627,2,28,2
628,2,29,2
629,2,30,2
630,2,31,2
631,2,32,2
632,2,33,2
633,2,34,2
634,2,35,2
635,2,36,2
636,2,37,2
637,2,38,2
638,2,39,2
639,2,40,2
640,2,41,2
641,2,42,2
642,2,43,2
643,2,44,2
644,2,45,2
645,2,46,2
646,2,47,2
647,2,48,2
648,2,49,2
649,2,50,2
650,2,51,2
651,2,52,2
652,2,53,2
653,2,54,2
654,2,55,2
655,2,56,2
656,2,57,2
657,2,58,2
658,2,59,2
659,2,60,2
660,2,61,2
661,2,62,2
662,2,63,2
663,2,64,2
664,2,65,2
665,2,66,2
666,2,67,2
667,2,68,2
668,2,69,2
669,2,70,2
670,2,71,2
671,2,72,2
672,2,73,2
673,2,74,2
674,2,75,2
675,2,76,2
676,2,77,2
677,2,78,2
678,2,79,2
679,2,80,2
680,2,81,2
681,2,82,2
682,2,83,2
683,2,84,2
684,2,85,2
685,2,86,2
686,2,87,2
687,2,88,2
688,2,89,2
689,2,90,2
690,2,91,2
691,2,92,2
692,2,93,2
693,2,94,2
694,2,95,2
695,2,96,2
696,2,97,2
697,2,98,2
698,2,99,2
699,2,100,2
700,2,101,1
701,2,102,1
702,2,103,1
703,2,104,1
704,2,105,1
705,2,106,1
706,2,107,1
707,2,108,1
708,2,109,1
709,2,110,1
710,2,111,1
711,2,112,1
712,2,113,1
713,2,114,1
714,2,115,1
715,2,116,1
716,2,117,1
717,2,118,1
718,2,119,1
719,2,120,1
720,2,121,1
721,2,122,1
722,2,123,1
723,2,124,1
724,2,125,1
725,2,126,1
726,2,127,1
727,2,128,1
728,2,129,1
729,2,130,1
730,2,131,1
731,2,132,1
732,2,133,1
733,2,134,1
734,2,135,1
735,2,136,1
736,2,137,1
737,2,138,1
738,2,139,1
739,2,140,1
740,2,141,1
741,2,142,1
742,2,143,1
743,2,144,1
744,2,145,1
745,2,146,1
746,2,147,1
747,2,148,1
748,2,149,1
749,2,150,1
750,2,151,1
751,2,152,1
752,2,153,1
753,2,154,1
754,2,155,1
755,2,156,1
756,2,157,1
757,2,158,1
758,2,159,1
759,2,160,1
760,2,161,1
761,2,162,1
762,2,163,1
763,2,164,1
764,2,165,1
765,2,166,1
766,2,167,1
767,2,168,1
768,2,169,1
769,2,170,1
770,2,171,1
771,2,172,1
772,2,173,1
773,2,174,1
774,2,175,1
775,2,176,1
776,2,177,1
777,2,178,1
778,2,179,1
779,2,180,1
780,2,181,1
781,2,182,1
782,2,183,1
783,2,184,1
784,2,185,1
785,2,186,1
786,2,187,1
787,2,188,1
788,2,189,1
789,2,190,1
790,2,191,1
791,2,192,1
792,2,193,1
793,2,194,1
794,2,195,1
795,2,196,1
796,2,197,1
797,2,198,1
798,2,199,1
799,2,200,1
800,2,201,1
801,2,202,2
802,2,203,2
803,2,204,1
804,2,205,1
805,2,206,1
806,2,207,1
807,2,208,2
808,2,209,2
809,2,210,3
810,2,211,2
811,2,212,2
812,2,213,3
813,2,214,1
814,2,215,2
815,2,216,1
816,2,217,2
817,2,218,2
818,2,219,1
819,2,220,2
820,2,221,2
821,2,222,2
822,2,223,1
823,2,224,2
824,2,225,1
825,2,226,2
826,2,227,2
827,2,228,2
828,2,229,2
829,2,230,2
830,2,231,1
831,2,232,1
832,2,233,2
833,2,234,3
834,2,235,1
835,2,236,2
836,2,237,2
837,2,238,2
838,2,239,2
839,2,240,2
840,2,241,1
841,2,242,2
842,2,243,2
843,2,244,2
844,2,245,2
845,2,246,1
846,2,247,1
847,2,248,3
848,2,249,2
849,2,250,1
850,2,251,1
851,2,252,1
852,2,253,2
853,2,254,1
854,2,255,2
855,2,256,3
856,2,257,2
857,2,258,2
858,2,259,2
859,2,260,1
860,2,261,2
861,2,262,1
862,2,263,1
863,2,264,2
864,2,265,1
865,2,266,2
866,2,267,1
867,2,268,1
868,2,269,2
869,2,270,1
870,2,271,1
871,2,272,1
872,2,273,1
873,2,274,1
874,2,275,2
875,2,276,2
876,2,277,1
877,2,278,1
878,2,279,2
879,2,280,1
880,2,281,1
881,2,282,1
882,2,283,2
883,2,284,2
884,2,285,2
885,2,286,1
886,2,287,2
887,2,288,1
888,2,289,3
889,2,290,2
890,2,291,3
891,2,292,1
892,2,293,1
893,2,294,1
894,2,295,2
895,2,296,1
896,2,297,3
897,2,298,2
898,2,299,2
899,2,300,1
900,3,1,2
901,3,2,2
902,3,3,2
903,3,4,2
904,3,5,2
905,3,6,2
906,3,7,2
907,3,8,2
908,3,9,2
909,3,10,2
910,3,11,2
911,3,12,2
912,3,13,2
913,3,14,2
914,3,15,2
915,3,16,2
916,3,17,2
917,3,18,2
918,3,19,2
919,3,20,2
920,3,21,2
921,3,22,2
922,3,23,2
923,3,24,2
924,3,25,2
925,3,26,2
926,3,27,2
927,3,28,2
928,3,29,2
929,3,30,2
930,3,31,2
931,3,32,2
932,3,33,2
933,3,34,2
934,3,35,2
935,3,36,2
936,3,37,2
937,3,38,2
938,3,39,2
939,3,40,2
940,3,41,2
941,3,42,2
942,3,43,2
943,3,44,2
944,3,45,2
945,3,46,2
946,3,47,2
947,3,48,2
948,3,49,2
949,3,50,2
950,3,51,2
951,3,52,2
952,3,53,2
953,3,54,2
954,3,55,2
955,3,56,2
956,3,57,2
957,3,58,2
958,3,59,2
959,3,60,2
960,3,61,2
961,3,62,2
962,3,63,2
963,3,64,2
964,3,65,2
965,3,66,2
966,3,67,2
967,3,68,2
968,3,69,2
969,3,70,2
970,3,71,2
971,3,72,2
972,3,73,2
973,3,74,2
974,3,75,2
975,3,76,2
976,3,77,2
977,3,78,2
978,3,79,2
979,3,80,2
980,3,81,2
981,3,82,2
982,3,83,2
983,3,84,2
984,3,85,2
985,3,86,2
986,3,87,2
987,3,88,2
988,3,89,2
989,3,90,2
990,3,91,2
991,3,92,2
992,3,93,2
993,3,94,2
994,3,95,2
995,3,96,2
996,3,97,2
997,3,98,2
998,3,99,2
999,3,100,2
1000,3,101,1
1001,3,102,1
1002,3,103,1
1003,3,104,1
1004,3,105,1
1005,3,106,1
1006,3,107,1
1007,3,108,1
1008,3,109,1
1009,3,110,1
1010,3,111,1
1011,3,112,1
1012,3,113,1
1013,3,114,1
1014,3,115,1
1015,3,116,1
1016,3,117,1
1017,3,118,1
1018,3,119,1
1019,3,120,1
1020,3,121,1
1021,3,122,1
1022,3,123,1
1023,3,124,1
1024,3,125,1
1025,3,126,1
1026,3,127,1
1027,3,128,1
1028,3,129,1
1029,3,130,1
1030,3,131,1
1031,3,132,1
1032,3,133,1
1033,3,134,1
1034,3,135,1
1035,3,136,1
1036,3,137,1
1037,3,138,1
1038,3,139,1
1039,3,140,1
1040,3,141,1
1041,3,142,1
1042,3,143,1
1043,3,144,1
1044,3,145,1
1045,3,146,1
1046,3,147,1
1047,3,148,1
1048,3,149,1
1049,3,150,1
1050,3,151,1
1051,3,152,1
1052,3,153,1
1053,3,154,1
1054,3,155,1
1055,3,156,1
1056,3,157,1
1057,3,158,1
1058,3,159,1
1059,3,160,1
1060,3,161,1
1061,3,162,1
1062,3,163,1
1063,3,164,1
1064,3,165,1
1065,3,166,1
1066,3,167,1
1067,3,168,1
1068,3,169,1
1069,3,170,1
1070,3,171,1
1071,3,172,1
1072,3,173,1
1073,3,174,1
1074,3,175,1
1075,3,176,1
1076,3,177,1
1077,3,178,1
1078,3,179,1
1079,3,180,1
1080,3,181,1
1081,3,182,1
1082,3,183,1
1083,3,184,1
1084,3,185,1
1085,3,186,1
1086,3,187,1
1087,3,188,1
1088,3,189,1
1089,3,190,1
1090,3,191,1
1091,3,192,1
1092,3,193,1
1093,3,194,1
1094,3,195,1
1095,3,196,1
1096,3,197,1
1097,3,198,1
1098,3,199,1
1099,3,200,1
1100,3,201,3
1101,3,202,3
1102,3,203,3
1103,3,204,3
1104,3,205,3
1105,3,206,3
1106,3,207,3
1107,3,208,3
1108,3,209,3
1109,3,210,3
1110,3,211,3
1111,3,212,3
1112,3,213,3
1113,3,214,3
1114,3,215,3
1115,3,216,3
1116,3,217,3
1117,3,218,3
1118,3,219,3
1119,3,220,3
1120,3,221,3
1121,3,222,3
1122,3,223,3
1123,3,224,3
1124,3,225,3
1125,3,226,3
1126,3,227,3
1127,3,228,3
1128,3,229,3
1129,3,230,3
1130,3,231,3
1131,3,232,3
1132,3,233,3
1133,3,234,3
1134,3,235,3
1135,3,236,3
1136,3,237,3
1137,3,238,3
1138,3,239,3
1139,3,240,3
1140,3,241,3
1141,3,242,3
1142,3,243,3
1143,3,244,3
1144,3,245,3
1145,3,246,3
1146,3,247,3
1147,3,248,3
1148,3,249,3
1149,3,250,3
1150,3,251,3
1151,3,252,3
1152,3,253,3
1153,3,254,3
1154,3,255,3
1155,3,256,3
1156,3,257,3
1157,3,258,3
1158,3,259,3
1159,3,260,3
1160,3,261,3
1161,3,262,3
1162,3,263,3
1163,3,264,3
1164,3,265,3
1165,3,266,3
1166,3,267,3
1167,3,268,3
1168,3,269,3
1169,3,270,3
1170,3,271,3
1171,3,272,3
1172,3,273,3
1173,3,274,3
1174,3,275,3
1175,3,276,3
1176,3,277,3
1177,3,278,3
1178,3,279,3
1179,3,280,3
1180,3,281,3
1181,3,282,3
1182,3,283,3
1183,3,284,3
1184,3,285,3
1185,3,286,3
1186,3,287,3
1187,3,288,3
1188,3,289,3
1189,3,290,3
1190,3,291,3
1191,3,292,3
1192,3,293,3
1193,3,294,3
1194,3,295,3
1195,3,296,3
1196,3,297,3
1197,3,298,3
1198,3,299,3
1199,3,300,3
1200,4,1,2
1201,4,2,2
1202,4,3,2
1203,4,4,2
1204,4,5,2
1205,4,6,2
1206,4,7,2
1207,4,8,2
1208,4,9,2
1209,4,10,2
1210,4,11,2
1211,4,12,2
1212,4,13,2
1213,4,14,2
1214,4,15,2
1215,4,16,2
1216,4,17,2
1217,4,18,2
1218,4,19,2
1219,4,20,2
1220,4,21,2
1221,4,22,2
1222,4,23,2
1223,4,24,2
1224,4,25,2
1225,4,26,2
1226,4,27,2
1227,4,28,2
1228,4,29,2
1229,4,30,2
1230,4,31,2
1231,4,32,2
1232,4,33,2
1233,4,34,2
1234,4,35,2
1235,4,36,2
1236,4,37,2
1237,4,38,2
1238,4,39,2
1239,4,40,2
1240,4,41,2
1241,4,42,2
1242,4,43,2
1243,4,44,2
1244,4,45,2
1245,4,46,2
1246,4,47,2
1247,4,48,2
1248,4,49,2
1249,4,50,2
1250,4,51,2
1251,4,52,2
1252,4,53,2
1253,4,54,2
1254,4,55,2
1255,4,56,2
1256,4,57,2
1257,4,58,2
1258,4,59,2
1259,4,60,2
1260,4,61,2
1261,4,62,2
1262,4,63,2
1263,4,64,2
1264,4,65,2
1265,4,66,2
1266,4,67,2
1267,4,68,2
1268,4,69,2
1269,4,70,2
1270,4,71,2
1271,4,72,2
1272,4,73,2
1273,4,74,2
1274,4,75,2
1275,4,76,2
1276,4,77,2
1277,4,78,2
1278,4,79,2
1279,4,80,2
1280,4,81,2
1281,4,82,2
1282,4,83,2
1283,4,84,2
1284,4,85,2
1285,4,86,2
1286,4,87,2
1287,4,88,2
1288,4,89,2
1289,4,90,2
1290,4,91,2
1291,4,92,2
1292,4,93,2
1293,4,94,2
1294,4,95,2
1295,4,96,2
1296,4,97,2
1297,4,98,2
1298,4,99,2
1299,4,100,2
1300,4,101,1
1301,4,102,1
1302,4,103,1
1303,4,104,1
1304,4,105,1
1305,4,106,1
1306,4,107,1
1307,4,108,1
1308,4,109,1
1309,4,110,1
1310,4,111,1
1311,4,112,1
1312,4,113,1
1313,4,114,1
1314,4,115,1
1315,4,116,1
1316,4,117,1
1317,4,118,1
1318,4,119,1
1319,4,120,1
1320,4,121,1
1321,4,122,1
1322,4,123,1
1323,4,124,1
1324,4,125,1
1325,4,126,1
1326,4,127,1
1327,4,128,1
1328,4,129,1
1329,4,130,1
1330,4,131,1
1331,4,132,1
1332,4,133,1
1333,4,134,1
1334,4,135,1
1335,4,136,1
1336,4,137,1
1337,4,138,1
1338,4,139,1
1339,4,140,1
1340,4,141,1
1341,4,142,1
1342,4,143,1
1343,4,144,1
1344,4,145,1
1345,4,146,1
1346,4,147,1
1347,4,148,1
1348,4,149,1
1349,4,150,1
1350,4,151,1
1351,4,152,1
1352,4,153,1
1353,4,154,1
1354,4,155,1
1355,4,156,1
1356,4,157,1
1357,4,158,1
1358,4,159,1
1359,4,160,1
1360,4,161,1
1361,4,162,1
1362,4,163,1
1363,4,164,1
1364,4,165,1
1365,4,166,1
1366,4,167,1
1367,4,168,1
1368,4,169,1
1369,4,170,1
1370,4,171,1
1371,4,172,1
1372,4,173,1
1373,4,174,1
1374,4,175,1
1375,4,176,1
1376,4,177,1
1377,4,178,1
1378,4,179,1
1379,4,180,1
1380,4,181,1
1381,4,182,1
1382,4,183,1
1383,4,184,1
1384,4,185,1
1385,4,186,1
1386,4,187,1
1387,4,188,1
1388,4,189,1
1389,4,190,1
1390,4,191,1
1391,4,192,1
1392,4,193,1
1393,4,194,1
1394,4,195,1
1395,4,196,1
1396,4,197,1
1397,4,198,1
1398,4,199,1
1399,4,200,1
1400,4,201,3
1401,4,202,3
1402,4,203,3
1403,4,204,3
1404,4,205,3
1405,4,206,3
1406,4,207,3
1407,4,208,3
1408,4,209,3
1409,4,210,3
1410,4,211,3
1411,4,212,3
1412,4,213,3
1413,4,214,3
1414,4,215,3
1415,4,216,3
1416,4,217,3
1417,4,218,3
1418,4,219,3
1419,4,220,3
1420,4,221,3
1421,4,222,3
1422,4,223,3
1423,4,224,3
1424,4,225,3
1425,4,226,3
1426,4,227,3
1427,4,228,3
1428,4,229,3
1429,4,230,3
1430,4,231,3
1431,4,232,3
1432,4,233,3
1433,4,234,3
1434,4,235,3
1435,4,236,3
1436,4,237,3
1437,4,238,3
1438,4,239,3
1439,4,240,3
1440,4,241,3
1441,4,242,3
1442,4,243,3
1443,4,244,3
1444,4,245,3
1445,4,246,3
1446,4,247,3
1447,4,248,3
1448,4,249,3
1449,4,250,3
1450,4,251,3
1451,4,252,3
1452,4,253,3
1453,4,254,3
1454,4,255,3
1455,4,256,3
1456,4,257,3
1457,4,258,3
1458,4,259,3
1459,4,260,3
1460,4,261,3
1461,4,262,3
1462,4,263,3
1463,4,264,3
1464,4,265,3
1465,4,266,3
1466,4,267,3
1467,4,268,3
1468,4,269,3
1469,4,270,3
1470,4,271,3
1471,4,272,3
1472,4,273,3
1473,4,274,3
1474,4,275,3
1475,4,276,3
1476,4,277,3
1477,4,278,3
1478,4,279,3
1479,4,280,3
1480,4,281,3
1481,4,282,3
1482,4,283,3
1483,4,284,3
1484,4,285,3
1485,4,286,3
1486,4,287,3
1487,4,288,3
1488,4,289,3
1489,4,290,3
1490,4,291,3
1491,4,292,3
1492,4,293,3
1493,4,294,3
1494,4,295,3
1495,4,296,3
1496,4,297,3
1497,4,298,3
1498,4,299,3
1499,4,300,3
1500,5,1,2
1501,5,2,2
1502,5,3,2
1503,5,4,2
1504,5,5,2
1505,5,6,2
1506,5,7,2
1507,5,8,2
1508,5,9,2
1509,5,10,2
1510,5,11,2
1511,5,12,2
1512,5,13,2
1513,5,14,2
1514,5,15,2
1515,5,16,2
1516,5,17,2
1517,5,18,2
1518,5,19,2
1519,5,20,2
1520,5,21,2
1521,5,22,2
1522,5,23,2
1523,5,24,2
1524,5,25,2
1525,5,26,2
1526,5,27,2
1527,5,28,2
1528,5,29,2
1529,5,30,2
1530,5,31,2
1531,5,32,2
1532,5,33,2
1533,5,34,2
1534,5,35,2
1535,5,36,2
1536,5,37,2
1537,5,38,2
1538,5,39,2
1539,5,40,2
1540,5,41,2
1541,5,42,2
1542,5,43,2
1543,5,44,2
1544,5,45,2
1545,5,46,2
1546,5,47,2
1547,5,48,2
1548,5,49,2
1549,5,50,2
1550,5,51,2
1551,5,52,2
1552,5,53,2
1553,5,54,2
1554,5,55,2
1555,5,56,2
1556,5,57,2
1557,5,58,2
1558,5,59,2
1559,5,60,2
1560,5,61,2
1561,5,62,2
1562,5,63,2
1563,5,64,2
1564,5,65,2
1565,5,66,2
1566,5,67,2
1567,5,68,2
1568,5,69,2
1569,5,70,2
1570,5,71,2
1571,5,72,2
1572,5,73,2
1573,5,74,2
1574,5,75,2
1575,5,76,2
1576,5,77,2
1577,5,78,2
1578,5,79,2
1579,5,80,2
1580,5,81,2
1581,5,82,2
1582,5,83,2
1583,5,84,2
1584,5,85,2
1585,5,86,2
1586,5,87,2
1587,5,88,2
1588,5,89,2
1589,5,90,2
1590,5,91,2
1591,5,92,2
1592,5,93,2
1593,5,94,2
1594,5,95,2
1595,5,96,2
1596,5,97,2
1597,5,98,2
1598,5,99,2
1599,5,100,2
1600,5,101,1
1601,5,102,1
1602,5,103,1
1603,5,104,1
1604,5,105,1
1605,5,106,1
1606,5,107,1
1607,5,108,1
1608,5,109,1
1609,5,110,1
1610,5,111,1
1611,5,112,1
1612,5,113,1
1613,5,114,1
1614,5,115,1
1615,5,116,1
1616,5,117,1
1617,5,118,1
1618,5,119,1
1619,5,120,1
1620,5,121,1
1621,5,122,1
1622,5,123,1
1623,5,124,1
1624,5,125,1
1625,5,126,1
1626,5,127,1
1627,5,128,1
1628,5,129,1
1629,5,130,1
1630,5,131,1
1631,5,132,1
1632,5,133,1
1633,5,134,1
1634,5,135,1
1635,5,136,1
1636,5,137,1
1637,5,138,1
1638,5,139,1
1639,5,140,1
1640,5,141,1
1641,5,142,1
1642,5,143,1
1643,5,144,1
1644,5,145,1
1645,5,146,1
1646,5,147,1
1647,5,148,1
1648,5,149,1
1649,5,150,1
1650,5,151,1
1651,5,152,1
1652,5,153,1
1653,5,154,1
1654,5,155,1
1655,5,156,1
1656,5,157,1
1657,5,158,1
1658,5,159,1
1659,5,160,1
1660,5,161,1
1661,5,162,1
1662,5,163,1
